IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
140621702,MISSING PERSON,FOUND PERSON,Wednesday,07/23/2014,09:00,TARAVAL,NONE,2400 Block of 42ND AV,-122.500196576841,37.7410126733245,"(37.7410126733245, -122.500196576841)",14062170275000
140922726,MISSING PERSON,MISSING ADULT,Wednesday,07/23/2014,09:00,BAYVIEW,"ARREST, BOOKED",100 Block of CAMERON WY,-122.387181635995,37.7209669615499,"(37.7209669615499, -122.387181635995)",14092272674000
140922726,MISSING PERSON,FOUND PERSON,Wednesday,07/23/2014,09:00,BAYVIEW,"ARREST, BOOKED",100 Block of CAMERON WY,-122.387181635995,37.7209669615499,"(37.7209669615499, -122.387181635995)",14092272675000
140611010,ASSAULT,BATTERY,Wednesday,07/23/2014,08:55,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",14061101004134
140610959,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Wednesday,07/23/2014,08:54,RICHMOND,NONE,900 Block of POINTLOBOS AV,-122.513642064265,37.7784692199467,"(37.7784692199467, -122.513642064265)",14061095964085
140610727,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Wednesday,07/23/2014,08:45,TARAVAL,"ARREST, CITED",19TH AV / IRVING ST,-122.477172370751,37.763558459678,"(37.763558459678, -122.477172370751)",14061072765010
140610993,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Wednesday,07/23/2014,08:40,INGLESIDE,"ARREST, CITED",CORTLAND AV / ELLSWORTH ST,-122.414561303897,37.7388808902985,"(37.7388808902985, -122.414561303897)",14061099327130
140611537,NON-CRIMINAL,LOST PROPERTY,Wednesday,07/23/2014,08:30,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,"(37.775420706711, -122.403404791479)",14061153771000
140610818,OTHER OFFENSES,RESTRAINING ORDER NOTIFICATION/SERVICE OF RESTRAINING ORDER,Wednesday,07/23/2014,08:17,TENDERLOIN,NONE,300 Block of EDDY ST,-122.412930522059,37.7838344374141,"(37.7838344374141, -122.412930522059)",14061081815155
140611054,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Wednesday,07/23/2014,08:15,CENTRAL,NONE,400 Block of KEARNY ST,-122.404389314967,37.7921647064742,"(37.7921647064742, -122.404389314967)",14061105416710
140611054,TRESPASS,TRESPASSING,Wednesday,07/23/2014,08:15,CENTRAL,NONE,400 Block of KEARNY ST,-122.404389314967,37.7921647064742,"(37.7921647064742, -122.404389314967)",14061105427195
140617789,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,07/23/2014,08:15,INGLESIDE,NONE,RUTLAND ST / VISITACION AV,-122.407928236475,37.7114477414159,"(37.7114477414159, -122.407928236475)",14061778907021
140638923,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Wednesday,07/23/2014,08:00,INGLESIDE,NONE,400 Block of PRENTISS ST,-122.412252373587,37.7376140665317,"(37.7376140665317, -122.412252373587)",14063892315041
140610799,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,07/23/2014,08:00,TENDERLOIN,PSYCHOPATHIC CASE,400 Block of TURK ST,-122.416342977622,37.7824465135592,"(37.7824465135592, -122.416342977622)",14061079964070
146149803,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,07/23/2014,08:00,CENTRAL,NONE,900 Block of NORTHPOINT ST,-122.422857719558,37.8054440413944,"(37.8054440413944, -122.422857719558)",14614980306244
146153484,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,07/23/2014,08:00,BAYVIEW,NONE,800 Block of DARTMOUTH ST,-122.409325338737,37.7201493865195,"(37.7201493865195, -122.409325338737)",14615348406244
140611349,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,07/23/2014,08:00,NORTHERN,NONE,2800 Block of GREEN ST,-122.445979130972,37.7947461303045,"(37.7947461303045, -122.445979130972)",14061134907021
140610880,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Wednesday,07/23/2014,08:00,CENTRAL,"ARREST, BOOKED",DRUMM ST / WASHINGTON ST,-122.396962385547,37.7963478739442,"(37.7963478739442, -122.396962385547)",14061088062050
140611480,NON-CRIMINAL,FOUND PROPERTY,Wednesday,07/23/2014,08:00,SOUTHERN,NONE,4TH ST / KING ST,-122.394102624525,37.7763827130285,"(37.7763827130285, -122.394102624525)",14061148072000
146156416,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Wednesday,07/23/2014,08:00,PARK,NONE,300 Block of CARL ST,-122.455570536628,37.7650284697804,"(37.7650284697804, -122.455570536628)",14615641606374
140711767,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Wednesday,07/23/2014,08:00,SOUTHERN,NONE,0 Block of SOUTH VAN NESS AV,-122.418338317697,37.7726641818375,"(37.7726641818375, -122.418338317697)",14071176706304
140610846,WARRANTS,WARRANT ARREST,Wednesday,07/23/2014,07:54,SOUTHERN,NONE,SPEAR ST / FOLSOM ST,-122.390976572154,37.7900712300699,"(37.7900712300699, -122.390976572154)",14061084663010
146142186,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Wednesday,07/23/2014,07:17,NORTHERN,NONE,GOUGH ST / HAYES ST,-122.422981546625,37.7768820935019,"(37.7768820935019, -122.422981546625)",14614218606374
146141627,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,07/23/2014,07:15,TARAVAL,NONE,IRVING ST / 33RD AV,-122.492126984656,37.762900100331,"(37.762900100331, -122.492126984656)",14614162706244
140612466,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,07/23/2014,07:00,BAYVIEW,NONE,300 Block of RHODEISLAND ST,-122.402692008641,37.7654113280146,"(37.7654113280146, -122.402692008641)",14061246607021
140612682,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,07/23/2014,06:45,PARK,NONE,CHRISTOPHER DR / CLARENDON AV,-122.454076849411,37.7570268107741,"(37.7570268107741, -122.454076849411)",14061268207021
140610692,OTHER OFFENSES,PUBLIC TRANSIT CRIMES - INFRACTIONS,Wednesday,07/23/2014,06:25,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.407902468508,37.784253176872,"(37.784253176872, -122.407902468508)",14061069227031
140610692,OTHER OFFENSES,RESISTING ARREST,Wednesday,07/23/2014,06:25,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.407902468508,37.784253176872,"(37.784253176872, -122.407902468508)",14061069227170
140610692,FRAUD,FALSE ID TO PEACE OFFICER,Wednesday,07/23/2014,06:25,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.407902468508,37.784253176872,"(37.784253176872, -122.407902468508)",14061069227065
140611468,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,07/23/2014,06:00,RICHMOND,NONE,400 Block of 6TH AV,-122.464279879446,37.7800332991006,"(37.7800332991006, -122.464279879446)",14061146806244
140610909,VEHICLE THEFT,STOLEN TRUCK,Wednesday,07/23/2014,05:55,CENTRAL,NONE,HYDE ST / BUSH ST,-122.417019320691,37.7891095538736,"(37.7891095538736, -122.417019320691)",14061090907025
146145942,OTHER OFFENSES,HARASSING PHONE CALLS,Wednesday,07/23/2014,05:30,SOUTHERN,NONE,700 Block of HARRISON ST,-122.399045655841,37.7813197113532,"(37.7813197113532, -122.399045655841)",14614594228135
146141699,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,07/23/2014,05:30,PARK,NONE,STANYAN ST / HAYES ST,-122.454286690265,37.7728951613405,"(37.7728951613405, -122.454286690265)",14614169906244
140610642,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Wednesday,07/23/2014,05:05,NORTHERN,"ARREST, BOOKED",900 Block of MCALLISTER ST,-122.428464085513,37.7791067704679,"(37.7791067704679, -122.428464085513)",14061064216650
140610642,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,Wednesday,07/23/2014,05:05,NORTHERN,"ARREST, BOOKED",900 Block of MCALLISTER ST,-122.428464085513,37.7791067704679,"(37.7791067704679, -122.428464085513)",14061064216660
140610642,OTHER OFFENSES,PROBATION VIOLATION,Wednesday,07/23/2014,05:05,NORTHERN,"ARREST, BOOKED",900 Block of MCALLISTER ST,-122.428464085513,37.7791067704679,"(37.7791067704679, -122.428464085513)",14061064226170
140617682,ASSAULT,THREATS AGAINST LIFE,Wednesday,07/23/2014,05:00,TENDERLOIN,NONE,300 Block of EDDY ST,-122.413790972781,37.7838365565348,"(37.7838365565348, -122.413790972781)",14061768219057
140610636,ARSON,ARSON OF A VEHICLE,Wednesday,07/23/2014,04:35,BAYVIEW,NONE,BANCROFT AV / JENNINGS ST,-122.390924446041,37.724544596177,"(37.724544596177, -122.390924446041)",14061063626031
140610761,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,07/23/2014,04:30,SOUTHERN,NONE,2ND ST / FOLSOM ST,-122.396707150502,37.7855429503041,"(37.7855429503041, -122.396707150502)",14061076107021
140612416,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Wednesday,07/23/2014,03:37,PARK,"ARREST, BOOKED",2000 Block of ELLIS ST,-122.439975751863,37.7814674377609,"(37.7814674377609, -122.439975751863)",14061241627130
140610755,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Wednesday,07/23/2014,03:30,NORTHERN,NONE,800 Block of VANNESS AV,-122.42081470958,37.7836278720696,"(37.7836278720696, -122.42081470958)",14061075515161
140610545,TRESPASS,TRESPASSING,Wednesday,07/23/2014,03:10,BAYVIEW,NONE,1400 Block of DEHARO ST,-122.400410423608,37.7513801025284,"(37.7513801025284, -122.400410423608)",14061054527195
140610539,WEAPON LAWS,DISCHARGE FIREARM WITHIN CITY LIMITS,Wednesday,07/23/2014,03:09,MISSION,NONE,24TH ST / MISSION ST,-122.418448186101,37.7522391652625,"(37.7522391652625, -122.418448186101)",14061053912027
140610539,SECONDARY CODES,GANG ACTIVITY,Wednesday,07/23/2014,03:09,MISSION,NONE,24TH ST / MISSION ST,-122.418448186101,37.7522391652625,"(37.7522391652625, -122.418448186101)",14061053919400
146145146,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,07/23/2014,03:00,INGLESIDE,NONE,200 Block of JUSTIN DR,-122.421879154367,37.7329161283461,"(37.7329161283461, -122.421879154367)",14614514606244
140610664,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,07/23/2014,03:00,SOUTHERN,NONE,200 Block of 2ND ST,-122.396920775993,37.7857918163181,"(37.7857918163181, -122.396920775993)",14061066407021
140611292,LARCENY/THEFT,GRAND THEFT FROM PERSON,Wednesday,07/23/2014,03:00,NORTHERN,NONE,POLK ST / AUSTIN ST,-122.420402463683,37.7891643767731,"(37.7891643767731, -122.420402463683)",14061129206152
140613668,ROBBERY,ATTEMPTED ROBBERY WITH BODILY FORCE,Wednesday,07/23/2014,03:00,TENDERLOIN,NONE,TURK ST / TAYLOR ST,-122.410768766343,37.7832145190013,"(37.7832145190013, -122.410768766343)",14061366803474
140610517,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Wednesday,07/23/2014,02:57,TARAVAL,NONE,1300 Block of 22ND AV,-122.480201402069,37.7624747566606,"(37.7624747566606, -122.480201402069)",14061051703011
140610658,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Wednesday,07/23/2014,02:53,BAYVIEW,"ARREST, BOOKED",QUESADA AV / 3RD ST,-122.391245623019,37.7332252032804,"(37.7332252032804, -122.391245623019)",14061065862050
140614127,NON-CRIMINAL,LOST PROPERTY,Wednesday,07/23/2014,02:30,SOUTHERN,NONE,200 Block of MARKET ST,-122.397034190089,37.7928236509312,"(37.7928236509312, -122.397034190089)",14061412771000
140610573,NON-CRIMINAL,FOUND PROPERTY,Wednesday,07/23/2014,02:00,MISSION,NONE,600 Block of VALENCIA ST,-122.421747650463,37.7627436601147,"(37.7627436601147, -122.421747650463)",14061057372000
140610573,NON-CRIMINAL,PROPERTY FOR IDENTIFICATION,Wednesday,07/23/2014,02:00,MISSION,NONE,600 Block of VALENCIA ST,-122.421747650463,37.7627436601147,"(37.7627436601147, -122.421747650463)",14061057373000
140610620,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,07/23/2014,02:00,NORTHERN,NONE,1200 Block of SUTTER ST,-122.420941906085,37.7875961622012,"(37.7875961622012, -122.420941906085)",14061062006244
140610476,OTHER OFFENSES,RESISTING ARREST,Wednesday,07/23/2014,01:49,NORTHERN,"ARREST, BOOKED",EDDY ST / WEBSTER ST,-122.4306117479,37.7816441555164,"(37.7816441555164, -122.4306117479)",14061047627170
140610476,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,Wednesday,07/23/2014,01:49,NORTHERN,"ARREST, BOOKED",EDDY ST / WEBSTER ST,-122.4306117479,37.7816441555164,"(37.7816441555164, -122.4306117479)",14061047665050
140617422,LARCENY/THEFT,GRAND THEFT FROM PERSON,Wednesday,07/23/2014,01:45,SOUTHERN,NONE,9TH ST / BRYANT ST,-122.408534526845,37.7712906694516,"(37.7712906694516, -122.408534526845)",14061742206151
140610454,OTHER OFFENSES,PROBATION VIOLATION,Wednesday,07/23/2014,01:33,CENTRAL,"ARREST, BOOKED",500 Block of BROADWAY ST,-122.406460643507,37.7979466732983,"(37.7979466732983, -122.406460643507)",14061045426170
140610454,OTHER OFFENSES,RESISTING ARREST,Wednesday,07/23/2014,01:33,CENTRAL,"ARREST, BOOKED",500 Block of BROADWAY ST,-122.406460643507,37.7979466732983,"(37.7979466732983, -122.406460643507)",14061045427170
140610454,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Wednesday,07/23/2014,01:33,CENTRAL,"ARREST, BOOKED",500 Block of BROADWAY ST,-122.406460643507,37.7979466732983,"(37.7979466732983, -122.406460643507)",14061045462050
140610448,NON-CRIMINAL,FOUND PROPERTY,Wednesday,07/23/2014,01:30,MISSION,NONE,3300 Block of 23RD ST,-122.420264022269,37.753791169267,"(37.753791169267, -122.420264022269)",14061044872000
140610432,ROBBERY,ROBBERY OF A COMMERCIAL ESTABLISHMENT W/ A KNIFE,Wednesday,07/23/2014,01:00,TENDERLOIN,NONE,300 Block of MASON ST,-122.409660751795,37.7864394524764,"(37.7864394524764, -122.409660751795)",14061043203022
140610432,ASSAULT,THREATS AGAINST LIFE,Wednesday,07/23/2014,01:00,TENDERLOIN,NONE,300 Block of MASON ST,-122.409660751795,37.7864394524764,"(37.7864394524764, -122.409660751795)",14061043219057
140610830,VEHICLE THEFT,STOLEN TRUCK,Wednesday,07/23/2014,01:00,TARAVAL,NONE,2200 Block of 41ST AV,-122.499527134202,37.7447882749762,"(37.7447882749762, -122.499527134202)",14061083007025
146142647,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,07/23/2014,01:00,RICHMOND,NONE,FULTON ST / 38TH AV,-122.498113827222,37.7719324282176,"(37.7719324282176, -122.498113827222)",14614264706244
140610802,VEHICLE THEFT,STOLEN MOTORCYCLE,Wednesday,07/23/2014,01:00,CENTRAL,NONE,JONES ST / GLOVER ST,-122.415295295759,37.7972848896891,"(37.7972848896891, -122.415295295759)",14061080207023
140610357,OTHER OFFENSES,TRAFFIC VIOLATION,Wednesday,07/23/2014,00:45,MISSION,"ARREST, CITED",SOUTH VAN NESS AV / 20TH ST,-122.416872883664,37.7587640201132,"(37.7587640201132, -122.416872883664)",14061035765015
140610404,WARRANTS,WARRANT ARREST,Wednesday,07/23/2014,00:41,TENDERLOIN,"ARREST, BOOKED",0 Block of MASON ST,-122.409268441444,37.7837998723601,"(37.7837998723601, -122.409268441444)",14061040463010
140610404,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Wednesday,07/23/2014,00:41,TENDERLOIN,"ARREST, BOOKED",0 Block of MASON ST,-122.409268441444,37.7837998723601,"(37.7837998723601, -122.409268441444)",14061040416621
140610385,NON-CRIMINAL,AIDED CASE,Wednesday,07/23/2014,00:39,INGLESIDE,NONE,300 Block of HANOVER ST,-122.443747710392,37.7088946180124,"(37.7088946180124, -122.443747710392)",14061038551040
140610426,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE,Wednesday,07/23/2014,00:39,SOUTHERN,"ARREST, BOOKED",13TH ST / HARRISON ST,-122.413388483267,37.7695006538677,"(37.7695006538677, -122.413388483267)",14061042616650
140610498,NON-CRIMINAL,AIDED CASE,Wednesday,07/23/2014,00:29,RICHMOND,NONE,ANZA ST / 22ND AV,-122.481382442401,37.7783103349068,"(37.7783103349068, -122.481382442401)",14061049851040
140614428,LARCENY/THEFT,GRAND THEFT FROM PERSON,Wednesday,07/23/2014,00:10,SOUTHERN,NONE,KING ST / 4TH ST,-122.394102624525,37.7763827130285,"(37.7763827130285, -122.394102624525)",14061442806152
146142346,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,07/23/2014,00:05,RICHMOND,NONE,42ND AV / FULTON ST,-122.502399676495,37.7717360894901,"(37.7717360894901, -122.502399676495)",14614234606244
146141605,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,07/23/2014,00:01,TARAVAL,NONE,1200 Block of 31ST AV,-122.490117879527,37.7639167675035,"(37.7639167675035, -122.490117879527)",14614160506244
146146025,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,07/23/2014,00:01,SOUTHERN,NONE,600 Block of HOWARD ST,-122.39998852115,37.7854873412292,"(37.7854873412292, -122.39998852115)",14614602506372
146142653,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,07/23/2014,00:01,RICHMOND,NONE,FULTON ST / 39TH AV,-122.499181851123,37.7718841032344,"(37.7718841032344, -122.499181851123)",14614265306244
140634620,MISSING PERSON,MISSING ADULT,Wednesday,07/23/2014,00:01,TENDERLOIN,LOCATED,300 Block of EDDY ST,-122.412930522059,37.7838344374141,"(37.7838344374141, -122.412930522059)",14063462074000
140634620,MISSING PERSON,FOUND PERSON,Wednesday,07/23/2014,00:01,TENDERLOIN,LOCATED,300 Block of EDDY ST,-122.412930522059,37.7838344374141,"(37.7838344374141, -122.412930522059)",14063462075000
140610329,ASSAULT,ASSAULT WITH CAUSTIC CHEMICALS,Tuesday,07/22/2014,23:40,INGLESIDE,NONE,1200 Block of GENEVA AV,-122.435831640861,37.7139363117368,"(37.7139363117368, -122.435831640861)",14061032904033
140610329,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Tuesday,07/22/2014,23:40,INGLESIDE,NONE,1200 Block of GENEVA AV,-122.435831640861,37.7139363117368,"(37.7139363117368, -122.435831640861)",14061032906222
146142368,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/22/2014,23:30,RICHMOND,NONE,39TH AV / FULTON ST,-122.499181851123,37.7718841032344,"(37.7718841032344, -122.499181851123)",14614236806244
146142409,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/22/2014,23:30,RICHMOND,NONE,FULTON ST / 44TH AV,-122.504542629684,37.7716392345535,"(37.7716392345535, -122.504542629684)",14614240906244
140611957,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,07/22/2014,23:30,MISSION,NONE,19TH ST / SOUTH VAN NESS AV,-122.417028392106,37.7603656931573,"(37.7603656931573, -122.417028392106)",14061195707021
140610294,DRUG/NARCOTIC,POSSESSION OF COCAINE,Tuesday,07/22/2014,23:22,MISSION,"ARREST, BOOKED",MISSION ST / 17TH ST,-122.419515708406,37.7634292328496,"(37.7634292328496, -122.419515708406)",14061029416620
140610294,OTHER OFFENSES,PAROLE VIOLATION,Tuesday,07/22/2014,23:22,MISSION,"ARREST, BOOKED",MISSION ST / 17TH ST,-122.419515708406,37.7634292328496,"(37.7634292328496, -122.419515708406)",14061029426150
140610294,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Tuesday,07/22/2014,23:22,MISSION,"ARREST, BOOKED",MISSION ST / 17TH ST,-122.419515708406,37.7634292328496,"(37.7634292328496, -122.419515708406)",14061029465010
140610363,SECONDARY CODES,DOMESTIC VIOLENCE,Tuesday,07/22/2014,23:20,BAYVIEW,NONE,1200 Block of FAIRFAX AV,-122.382542136125,37.7386155130251,"(37.7386155130251, -122.382542136125)",14061036315200
140610200,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Tuesday,07/22/2014,23:15,INGLESIDE,EXCEPTIONAL CLEARANCE,CESAR CHAVEZ ST / POTRERO AV,-122.405096871916,37.7491100050973,"(37.7491100050973, -122.405096871916)",14061020064085
146142233,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Tuesday,07/22/2014,23:15,NORTHERN,NONE,2000 Block of JEFFERSON ST,-122.446305054535,37.8043736825278,"(37.8043736825278, -122.446305054535)",14614223306224
140610175,NON-CRIMINAL,SEARCH WARRANT SERVICE,Tuesday,07/22/2014,23:07,SOUTHERN,UNFOUNDED,100 Block of 6TH ST,-122.408466556173,37.7807008318778,"(37.7807008318778, -122.408466556173)",14061017575025
146142324,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/22/2014,23:00,TENDERLOIN,NONE,500 Block of OFARRELL ST,-122.413798415869,37.7856297942374,"(37.7856297942374, -122.413798415869)",14614232406244
140611258,VEHICLE THEFT,STOLEN TRUCK,Tuesday,07/22/2014,23:00,SOUTHERN,NONE,100 Block of MINNA ST,-122.400803885548,37.7864412623669,"(37.7864412623669, -122.400803885548)",14061125807025
146149198,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Tuesday,07/22/2014,23:00,BAYVIEW,NONE,100 Block of ARKANSAS ST,-122.398571724133,37.7643667568873,"(37.7643667568873, -122.398571724133)",14614919806224
146141724,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/22/2014,23:00,PARK,NONE,DIVISADERO ST / EDDY ST,-122.438928631199,37.7805874490401,"(37.7805874490401, -122.438928631199)",14614172406244
140613141,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,07/22/2014,23:00,INGLESIDE,NONE,PRECITA AV / COSO AV,-122.418284301,37.7466957867633,"(37.7466957867633, -122.418284301)",14061314107021
146141570,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Tuesday,07/22/2014,22:50,TARAVAL,NONE,IRVING ST / 15TH AV,-122.47278993845,37.7637500110812,"(37.7637500110812, -122.47278993845)",14614157006244
140610244,ASSAULT,THREATS AGAINST LIFE,Tuesday,07/22/2014,22:45,TENDERLOIN,NONE,0 Block of JONES ST,-122.412192555721,37.7816045741252,"(37.7816045741252, -122.412192555721)",14061024419057
140610222,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Tuesday,07/22/2014,22:42,PARK,PSYCHOPATHIC CASE,400 Block of STANYAN ST,-122.454403066889,37.7738178294781,"(37.7738178294781, -122.454403066889)",14061022264085
146174377,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Tuesday,07/22/2014,22:34,NORTHERN,NONE,1600 Block of LOMBARD ST,-122.428687263963,37.8008967365514,"(37.8008967365514, -122.428687263963)",14617437706372
140610943,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,07/22/2014,22:30,BAYVIEW,NONE,1400 Block of OAKDALE AV,-122.387608678524,37.7329658746995,"(37.7329658746995, -122.387608678524)",14061094307021
140610103,ASSAULT,BATTERY,Tuesday,07/22/2014,22:30,SOUTHERN,PSYCHOPATHIC CASE,5TH ST / HARRISON ST,-122.401846367522,37.7790324136251,"(37.7790324136251, -122.401846367522)",14061010304134
