Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscriber Type,Zip Code
432658,689,8/31/2014 15:11,Washington at Kearny,46,8/31/2014 15:22,Civic Center BART (7th at Market),72,566,Customer,50678
432657,754,8/31/2014 15:10,Washington at Kearny,46,8/31/2014 15:23,Civic Center BART (7th at Market),72,530,Customer,nil
432656,507,8/31/2014 15:10,Powell at Post (Union Square),71,8/31/2014 15:19,San Francisco Caltrain (Townsend at 4th),70,437,Subscriber,94107
432654,7294,8/31/2014 15:07,Market at 4th,76,8/31/2014 17:09,Market at Sansome,77,187,Customer,94024
432653,353,8/31/2014 15:07,Powell Street BART,39,8/31/2014 15:13,Howard at 2nd,63,477,Subscriber,94105
432652,2039,8/31/2014 15:07,Civic Center BART (7th at Market),72,8/31/2014 15:41,Civic Center BART (7th at Market),72,531,Customer,92614
432647,7644,8/31/2014 15:02,Market at 4th,76,8/31/2014 17:09,Market at Sansome,77,489,Customer,48324
432646,6395,8/31/2014 15:01,Embarcadero at Vallejo,48,8/31/2014 16:48,Harry Bridges Plaza (Ferry Building),50,593,Customer,98121
432643,471,8/31/2014 15:00,South Van Ness at Market,66,8/31/2014 15:08,Powell Street BART,39,328,Subscriber,94102
432641,6520,8/31/2014 14:59,Embarcadero at Vallejo,48,8/31/2014 16:48,Harry Bridges Plaza (Ferry Building),50,282,Customer,94114
432640,2263,8/31/2014 14:57,Embarcadero at Bryant,54,8/31/2014 15:34,Embarcadero at Sansome,60,362,Customer,94107
432639,337,8/31/2014 14:56,Golden Gate at Polk,59,8/31/2014 15:02,Powell Street BART,39,453,Subscriber,94102
432635,1005,8/31/2014 14:49,Embarcadero at Sansome,60,8/31/2014 15:05,San Francisco Caltrain (Townsend at 4th),70,603,Subscriber,94111
432634,1429,8/31/2014 14:48,San Francisco City Hall,58,8/31/2014 15:12,Harry Bridges Plaza (Ferry Building),50,327,Customer,94122
432633,515,8/31/2014 14:48,Temporary Transbay Terminal (Howard at Beale),55,8/31/2014 14:56,Market at 4th,76,187,Subscriber,94111
432632,1524,8/31/2014 14:46,San Francisco City Hall,58,8/31/2014 15:11,Harry Bridges Plaza (Ferry Building),50,383,Customer,95070
432631,396,8/31/2014 14:44,Redwood City Caltrain Station,22,8/31/2014 14:51,Redwood City Public Library,24,38,Subscriber,94063
432630,1089,8/31/2014 14:44,South Van Ness at Market,66,8/31/2014 15:02,San Francisco City Hall,58,609,Subscriber,94102
432629,407,8/31/2014 14:44,Redwood City Caltrain Station,22,8/31/2014 14:50,Redwood City Public Library,24,688,Subscriber,94063
432628,1498,8/31/2014 14:43,San Francisco City Hall,58,8/31/2014 15:08,Steuart at Market,74,267,Customer,91306
432627,1682,8/31/2014 14:40,Palo Alto Caltrain Station,34,8/31/2014 15:08,Palo Alto Caltrain Station,34,20,Customer,81
432626,948,8/31/2014 14:34,San Francisco Caltrain (Townsend at 4th),70,8/31/2014 14:50,Broadway St at Battery St,82,877,Subscriber,94043
432625,911,8/31/2014 14:33,Embarcadero at Vallejo,48,8/31/2014 14:49,San Francisco Caltrain (Townsend at 4th),70,67,Customer,60642
432624,931,8/31/2014 14:33,Embarcadero at Vallejo,48,8/31/2014 14:49,San Francisco Caltrain (Townsend at 4th),70,529,Customer,60642
432623,460,8/31/2014 14:29,2nd at Townsend,61,8/31/2014 14:36,Market at Sansome,77,620,Subscriber,94107
432622,844,8/31/2014 14:26,San Francisco Caltrain (Townsend at 4th),70,8/31/2014 14:40,Harry Bridges Plaza (Ferry Building),50,278,Subscriber,94306
432621,836,8/31/2014 14:26,San Francisco Caltrain (Townsend at 4th),70,8/31/2014 14:40,Harry Bridges Plaza (Ferry Building),50,420,Subscriber,94107
432620,437,8/31/2014 14:23,Palo Alto Caltrain Station,34,8/31/2014 14:31,Cowper at University,37,202,Customer,94303
432619,629,8/31/2014 14:22,Market at 10th,67,8/31/2014 14:32,San Francisco Caltrain (Townsend at 4th),70,573,Subscriber,94158
432618,287,8/31/2014 14:21,San Francisco Caltrain 2 (330 Townsend),69,8/31/2014 14:26,Townsend at 7th,65,500,Subscriber,94102
432617,2187,8/31/2014 14:20,Harry Bridges Plaza (Ferry Building),50,8/31/2014 14:57,Embarcadero at Vallejo,48,475,Customer,98121
432616,2338,8/31/2014 14:18,Harry Bridges Plaza (Ferry Building),50,8/31/2014 14:57,Embarcadero at Vallejo,48,408,Customer,94114
432615,1839,8/31/2014 14:17,Embarcadero at Bryant,54,8/31/2014 14:48,Embarcadero at Vallejo,48,382,Customer,nil
432614,1820,8/31/2014 14:17,Embarcadero at Bryant,54,8/31/2014 14:47,Embarcadero at Vallejo,48,344,Customer,nil
432613,247,8/31/2014 14:10,San Francisco City Hall,58,8/31/2014 14:14,Civic Center BART (7th at Market),72,274,Subscriber,94102
432612,333,8/31/2014 14:06,Embarcadero at Sansome,60,8/31/2014 14:12,Embarcadero at Sansome,60,444,Customer,89074
432611,2584,8/31/2014 14:06,Cowper at University,37,8/31/2014 14:49,California Ave Caltrain Station,36,48,Customer,94301
432610,2612,8/31/2014 14:05,Cowper at University,37,8/31/2014 14:49,California Ave Caltrain Station,36,147,Customer,94301
432609,15223,8/31/2014 14:05,Davis at Jackson,42,8/31/2014 18:19,Grant Avenue at Columbus Avenue,73,590,Customer,nil
432608,15259,8/31/2014 14:05,Davis at Jackson,42,8/31/2014 18:19,Grant Avenue at Columbus Avenue,73,636,Customer,nil
432607,8242,8/31/2014 14:04,2nd at South Park,64,8/31/2014 16:22,2nd at South Park,64,111,Customer,94132
432606,1672,8/31/2014 14:01,Harry Bridges Plaza (Ferry Building),50,8/31/2014 14:29,Embarcadero at Vallejo,48,67,Customer,60642
432605,1688,8/31/2014 14:01,Harry Bridges Plaza (Ferry Building),50,8/31/2014 14:29,Embarcadero at Vallejo,48,529,Customer,60642
432604,390,8/31/2014 13:58,South Van Ness at Market,66,8/31/2014 14:05,Powell Street BART,39,575,Subscriber,94103
432603,4172,8/31/2014 13:54,Embarcadero at Vallejo,48,8/31/2014 15:03,Embarcadero at Sansome,60,574,Customer,21231
432602,4206,8/31/2014 13:54,Embarcadero at Vallejo,48,8/31/2014 15:04,Embarcadero at Sansome,60,611,Customer,21231
432601,386,8/31/2014 13:48,Spear at Folsom,49,8/31/2014 13:55,2nd at South Park,64,545,Subscriber,94105
432600,856,8/31/2014 13:48,Embarcadero at Sansome,60,8/31/2014 14:02,Civic Center BART (7th at Market),72,563,Subscriber,94158
432599,16238,8/31/2014 13:44,Townsend at 7th,65,8/31/2014 18:14,Townsend at 7th,65,631,Customer,19147
432597,16355,8/31/2014 13:42,Townsend at 7th,65,8/31/2014 18:14,Townsend at 7th,65,419,Customer,19147
432593,1486,8/31/2014 13:33,Beale at Market,56,8/31/2014 13:58,Embarcadero at Sansome,60,524,Customer,94118
432592,747,8/31/2014 13:31,Townsend at 7th,65,8/31/2014 13:43,2nd at South Park,64,377,Customer,2458
432591,2120,8/31/2014 13:29,Beale at Market,56,8/31/2014 14:04,Embarcadero at Vallejo,48,474,Customer,94118
432590,1516,8/31/2014 13:26,Washington at Kearny,46,8/31/2014 13:51,Powell at Post (Union Square),71,437,Customer,94109
432589,1613,8/31/2014 13:24,Washington at Kearny,46,8/31/2014 13:51,Powell at Post (Union Square),71,416,Customer,94109
432588,549,8/31/2014 13:21,Market at 4th,76,8/31/2014 13:30,Davis at Jackson,42,590,Subscriber,94111
432585,883,8/31/2014 13:19,Davis at Jackson,42,8/31/2014 13:33,Embarcadero at Sansome,60,589,Customer,95070
432584,64,8/31/2014 13:18,Davis at Jackson,42,8/31/2014 13:19,Davis at Jackson,42,273,Customer,60565
432581,2303,8/31/2014 13:15,Embarcadero at Sansome,60,8/31/2014 13:54,Embarcadero at Sansome,60,353,Customer,92000
432576,751,8/31/2014 13:03,Harry Bridges Plaza (Ferry Building),50,8/31/2014 13:15,Powell Street BART,39,280,Customer,80797
432575,1973,8/31/2014 13:02,Market at 10th,67,8/31/2014 13:35,Embarcadero at Sansome,60,313,Customer,10036
432574,854,8/31/2014 13:01,Harry Bridges Plaza (Ferry Building),50,8/31/2014 13:15,Powell Street BART,39,477,Customer,80797
432573,2129,8/31/2014 13:00,Market at 10th,67,8/31/2014 13:35,Embarcadero at Sansome,60,480,Customer,94103
432572,78922,8/31/2014 12:57,Market at 10th,67,9/1/2014 10:52,Market at 10th,67,627,Customer,60462
432571,78947,8/31/2014 12:56,Market at 10th,67,9/1/2014 10:52,Market at 10th,67,618,Customer,60462
432570,281,8/31/2014 12:56,Paseo de San Antonio,7,8/31/2014 13:00,Santa Clara at Almaden,4,647,Subscriber,95110
432569,843,8/31/2014 12:54,San Francisco City Hall,58,8/31/2014 13:08,Post at Kearny,47,592,Customer,50678
432567,207,8/31/2014 12:51,Santa Clara at Almaden,4,8/31/2014 12:54,San Jose Diridon Caltrain Station,2,89,Subscriber,95126
432566,892,8/31/2014 12:54,San Francisco City Hall,58,8/31/2014 13:09,Post at Kearny,47,324,Customer,nil
432564,814,8/31/2014 12:52,Market at 4th,76,8/31/2014 13:05,2nd at Townsend,61,418,Customer,nil
432563,1072,8/31/2014 12:51,San Francisco Caltrain (Townsend at 4th),70,8/31/2014 13:09,Market at 10th,67,498,Subscriber,94103
432562,473,8/31/2014 12:51,Mechanics Plaza (Market at Battery),75,8/31/2014 12:58,Embarcadero at Sansome,60,603,Subscriber,94111
432561,19455,8/31/2014 12:50,Embarcadero at Sansome,60,8/31/2014 18:14,Embarcadero at Sansome,60,580,Customer,94574
432560,19576,8/31/2014 12:48,Embarcadero at Sansome,60,8/31/2014 18:15,Embarcadero at Sansome,60,551,Customer,94121
432559,14276,8/31/2014 12:47,Mechanics Plaza (Market at Battery),75,8/31/2014 16:45,Clay at Battery,41,276,Customer,94109
432558,1409,8/31/2014 12:46,Embarcadero at Sansome,60,8/31/2014 13:10,2nd at Townsend,61,265,Customer,nil
432557,14283,8/31/2014 12:46,Mechanics Plaza (Market at Battery),75,8/31/2014 16:44,Clay at Battery,41,504,Customer,94109
432556,1000,8/31/2014 12:46,Yerba Buena Center of the Arts (3rd @ Howard),68,8/31/2014 13:02,2nd at Townsend,61,291,Customer,85233
432554,1008,8/31/2014 12:45,Yerba Buena Center of the Arts (3rd @ Howard),68,8/31/2014 13:02,2nd at Townsend,61,260,Customer,85233
432553,566,8/31/2014 12:42,Temporary Transbay Terminal (Howard at Beale),55,8/31/2014 12:52,2nd at Townsend,61,348,Subscriber,94002
432551,754,8/31/2014 12:42,Harry Bridges Plaza (Ferry Building),50,8/31/2014 12:55,Embarcadero at Sansome,60,444,Customer,90712
432550,773,8/31/2014 12:42,Harry Bridges Plaza (Ferry Building),50,8/31/2014 12:55,Embarcadero at Sansome,60,353,Customer,90712
432549,1714,8/31/2014 12:41,Embarcadero at Sansome,60,8/31/2014 13:10,2nd at Townsend,61,491,Customer,nil
432548,373,8/31/2014 12:40,Embarcadero at Sansome,60,8/31/2014 12:47,Mechanics Plaza (Market at Battery),75,635,Subscriber,94111
432547,389,8/31/2014 12:40,Embarcadero at Sansome,60,8/31/2014 12:47,Mechanics Plaza (Market at Battery),75,603,Subscriber,94111
432546,405,8/31/2014 12:38,2nd at Townsend,61,8/31/2014 12:44,Townsend at 7th,65,374,Customer,2458
432545,10716,8/31/2014 12:38,Embarcadero at Sansome,60,8/31/2014 15:36,Embarcadero at Vallejo,48,356,Customer,95628
432543,474,8/31/2014 12:37,San Francisco City Hall,58,8/31/2014 12:45,Market at 4th,76,672,Customer,60642
432542,489,8/31/2014 12:36,San Francisco City Hall,58,8/31/2014 12:45,Market at 4th,76,590,Customer,60642
432540,10797,8/31/2014 12:36,Embarcadero at Sansome,60,8/31/2014 15:36,Embarcadero at Vallejo,48,86,Customer,95628
432539,11656,8/31/2014 12:36,Cowper at University,37,8/31/2014 15:50,Cowper at University,37,714,Customer,19002
432538,1103,8/31/2014 12:36,Grant Avenue at Columbus Avenue,73,8/31/2014 12:54,Embarcadero at Sansome,60,309,Customer,nil
432536,18436,8/31/2014 12:35,Harry Bridges Plaza (Ferry Building),50,8/31/2014 17:42,Harry Bridges Plaza (Ferry Building),50,318,Customer,33
432531,16065,8/31/2014 12:29,Harry Bridges Plaza (Ferry Building),50,8/31/2014 16:57,Harry Bridges Plaza (Ferry Building),50,259,Customer,nil
432530,16095,8/31/2014 12:29,Harry Bridges Plaza (Ferry Building),50,8/31/2014 16:57,Harry Bridges Plaza (Ferry Building),50,630,Customer,nil
432528,259,8/31/2014 12:26,Townsend at 7th,65,8/31/2014 12:31,San Francisco Caltrain 2 (330 Townsend),69,209,Subscriber,94107
432527,393,8/31/2014 12:26,Paseo de San Antonio,7,8/31/2014 12:33,San Jose Diridon Caltrain Station,2,715,Subscriber,95126
432526,3429,8/31/2014 12:23,Harry Bridges Plaza (Ferry Building),50,8/31/2014 13:21,Embarcadero at Sansome,60,431,Customer,98027
432525,3441,8/31/2014 12:23,Harry Bridges Plaza (Ferry Building),50,8/31/2014 13:21,Embarcadero at Sansome,60,441,Customer,98027
432524,219,8/31/2014 12:21,2nd at Folsom,62,8/31/2014 12:25,2nd at Townsend,61,343,Subscriber,94118
432523,291,8/31/2014 12:18,San Jose Diridon Caltrain Station,2,8/31/2014 12:23,San Pedro Square,6,138,Subscriber,95126
432522,1162,8/31/2014 12:18,California Ave Caltrain Station,36,8/31/2014 12:37,Cowper at University,37,60,Customer,94301
432521,762,8/31/2014 12:16,2nd at Folsom,62,8/31/2014 12:28,San Francisco Caltrain (Townsend at 4th),70,512,Customer,94062
432520,806,8/31/2014 12:15,2nd at Folsom,62,8/31/2014 12:29,San Francisco Caltrain (Townsend at 4th),70,339,Customer,94063
432519,659,8/31/2014 12:15,Harry Bridges Plaza (Ferry Building),50,8/31/2014 12:26,Market at 4th,76,489,Customer,94404
432518,3078,8/31/2014 12:14,Harry Bridges Plaza (Ferry Building),50,8/31/2014 13:05,2nd at Townsend,61,463,Customer,94404
432517,1561,8/31/2014 12:11,California Ave Caltrain Station,36,8/31/2014 12:37,Cowper at University,37,22,Customer,94301
432516,582,8/31/2014 12:11,Civic Center BART (7th at Market),72,8/31/2014 12:21,San Francisco Caltrain 2 (330 Townsend),69,378,Subscriber,94107
432515,600,8/31/2014 12:11,Civic Center BART (7th at Market),72,8/31/2014 12:21,San Francisco Caltrain 2 (330 Townsend),69,376,Subscriber,94107
432514,189,8/31/2014 12:11,Harry Bridges Plaza (Ferry Building),50,8/31/2014 12:14,Harry Bridges Plaza (Ferry Building),50,529,Customer,98027
432513,623,8/31/2014 12:11,Harry Bridges Plaza (Ferry Building),50,8/31/2014 12:21,Harry Bridges Plaza (Ferry Building),50,408,Customer,98027
432512,502,8/31/2014 12:09,Clay at Battery,41,8/31/2014 12:17,Market at 4th,76,878,Subscriber,94111
432511,1445,8/31/2014 12:08,Civic Center BART (7th at Market),72,8/31/2014 12:32,San Francisco City Hall,58,672,Customer,60642
432509,1477,8/31/2014 12:08,Civic Center BART (7th at Market),72,8/31/2014 12:32,San Francisco City Hall,58,590,Customer,60642
432508,654,8/31/2014 12:08,Yerba Buena Center of the Arts (3rd @ Howard),68,8/31/2014 12:19,2nd at Townsend,61,401,Customer,44070
432505,688,8/31/2014 12:07,Yerba Buena Center of the Arts (3rd @ Howard),68,8/31/2014 12:19,2nd at Townsend,61,535,Customer,44070
432503,254,8/31/2014 12:04,2nd at South Park,64,8/31/2014 12:08,Yerba Buena Center of the Arts (3rd @ Howard),68,287,Subscriber,94107
432502,478,8/31/2014 12:03,Powell Street BART,39,8/31/2014 12:11,San Francisco Caltrain (Townsend at 4th),70,278,Subscriber,94102
432501,10681,8/31/2014 12:00,Civic Center BART (7th at Market),72,8/31/2014 14:58,Washington at Kearny,46,238,Customer,nil
432500,190,8/31/2014 12:00,Post at Kearny,47,8/31/2014 12:03,Washington at Kearny,46,566,Subscriber,94131
432499,511,8/31/2014 12:00,Embarcadero at Bryant,54,8/31/2014 12:08,Clay at Battery,41,522,Customer,93912
432498,715,8/31/2014 12:00,Harry Bridges Plaza (Ferry Building),50,8/31/2014 12:12,San Francisco Caltrain 2 (330 Townsend),69,442,Subscriber,90803
432497,218,8/31/2014 12:00,Post at Kearny,47,8/31/2014 12:03,Washington at Kearny,46,212,Customer,94131
432496,556,8/31/2014 11:59,Embarcadero at Bryant,54,8/31/2014 12:09,Clay at Battery,41,652,Customer,93906
432495,582,8/31/2014 11:59,Embarcadero at Bryant,54,8/31/2014 12:09,Clay at Battery,41,336,Customer,93901
432493,664,8/31/2014 11:57,Embarcadero at Bryant,54,8/31/2014 12:08,Clay at Battery,41,484,Customer,94538
432491,19768,8/31/2014 11:56,Grant Avenue at Columbus Avenue,73,8/31/2014 17:26,Powell Street BART,39,553,Customer,50126
432490,1900,8/31/2014 11:55,Santa Clara at Almaden,4,8/31/2014 12:27,San Jose Diridon Caltrain Station,2,647,Subscriber,95110
432489,174,8/31/2014 11:54,Market at 10th,67,8/31/2014 11:57,Civic Center BART (7th at Market),72,531,Subscriber,94103
432488,937,8/31/2014 11:54,Market at 4th,76,8/31/2014 12:10,South Van Ness at Market,66,406,Customer,11231
432487,21083,8/31/2014 11:54,Market at 4th,76,8/31/2014 17:45,South Van Ness at Market,66,470,Customer,11231
432486,19921,8/31/2014 11:54,Grant Avenue at Columbus Avenue,73,8/31/2014 17:26,Powell Street BART,39,333,Customer,50132
432485,754,8/31/2014 11:54,San Francisco Caltrain (Townsend at 4th),70,8/31/2014 12:06,Civic Center BART (7th at Market),72,672,Customer,60642
432484,763,8/31/2014 11:54,San Francisco Caltrain (Townsend at 4th),70,8/31/2014 12:06,Civic Center BART (7th at Market),72,590,Customer,60642
432482,19996,8/31/2014 11:52,Grant Avenue at Columbus Avenue,73,8/31/2014 17:25,Powell Street BART,39,349,Customer,50125
432481,20178,8/31/2014 11:50,Grant Avenue at Columbus Avenue,73,8/31/2014 17:26,Powell Street BART,39,584,Customer,50066
432480,794,8/31/2014 11:50,Cowper at University,37,8/31/2014 12:03,California Ave Caltrain Station,36,60,Subscriber,94301
432479,918,8/31/2014 11:49,Powell Street BART,39,8/31/2014 12:04,Harry Bridges Plaza (Ferry Building),50,67,Customer,80797
432478,991,8/31/2014 11:48,Powell Street BART,39,8/31/2014 12:05,Harry Bridges Plaza (Ferry Building),50,280,Customer,80797
432477,368,8/31/2014 11:45,Market at 4th,76,8/31/2014 11:52,Steuart at Market,74,458,Subscriber,95131
432475,3505,8/31/2014 11:41,San Francisco City Hall,58,8/31/2014 12:39,San Francisco City Hall,58,383,Customer,50678
432474,3749,8/31/2014 11:37,San Francisco City Hall,58,8/31/2014 12:40,San Francisco City Hall,58,495,Customer,nil
432473,114,8/31/2014 11:37,Powell Street BART,39,8/31/2014 11:39,Powell Street BART,39,280,Customer,80797
432472,896,8/31/2014 11:37,Embarcadero at Sansome,60,8/31/2014 11:52,San Francisco Caltrain 2 (330 Townsend),69,404,Subscriber,94107
432471,413,8/31/2014 11:35,Paseo de San Antonio,7,8/31/2014 11:42,Santa Clara at Almaden,4,49,Customer,95110
432470,9632,8/31/2014 11:35,Market at 4th,76,8/31/2014 14:16,Harry Bridges Plaza (Ferry Building),50,338,Customer,nil
432469,467,8/31/2014 11:35,Paseo de San Antonio,7,8/31/2014 11:42,Santa Clara at Almaden,4,76,Subscriber,95110
432468,142,8/31/2014 11:34,2nd at South Park,64,8/31/2014 11:37,2nd at Townsend,61,625,Subscriber,94107
432467,145,8/31/2014 11:34,2nd at South Park,64,8/31/2014 11:37,2nd at Townsend,61,374,Subscriber,94107
432466,14703,8/31/2014 11:34,Embarcadero at Sansome,60,8/31/2014 15:39,Powell at Post (Union Square),71,434,Customer,nil
432465,3883,8/31/2014 11:34,Broadway St at Battery St,82,8/31/2014 12:39,Embarcadero at Sansome,60,635,Customer,29650
432464,9737,8/31/2014 11:34,Market at 4th,76,8/31/2014 14:16,Harry Bridges Plaza (Ferry Building),50,137,Customer,nil
432463,1157,8/31/2014 11:29,Embarcadero at Sansome,60,8/31/2014 11:48,Market at 4th,76,406,Customer,20814
432462,1116,8/31/2014 11:29,Embarcadero at Sansome,60,8/31/2014 11:47,Market at 4th,76,470,Customer,20814
432461,1201,8/31/2014 11:28,Harry Bridges Plaza (Ferry Building),50,8/31/2014 11:48,Embarcadero at Sansome,60,356,Subscriber,94111
432460,843,8/31/2014 11:27,Powell Street BART,39,8/31/2014 11:41,2nd at South Park,64,334,Customer,84106
432459,4300,8/31/2014 11:27,Broadway St at Battery St,82,8/31/2014 12:39,Embarcadero at Sansome,60,491,Customer,29650
432458,1032,8/31/2014 11:24,Powell Street BART,39,8/31/2014 11:41,2nd at South Park,64,515,Customer,84106
432457,327,8/31/2014 11:24,Embarcadero at Sansome,60,8/31/2014 11:29,Davis at Jackson,42,636,Subscriber,94105
432456,730,8/31/2014 11:22,San Francisco Caltrain (Townsend at 4th),70,8/31/2014 11:34,South Van Ness at Market,66,492,Subscriber,94107
432454,226,8/31/2014 11:19,Embarcadero at Sansome,60,8/31/2014 11:23,Embarcadero at Sansome,60,406,Customer,20814
432453,732,8/31/2014 11:15,San Francisco Caltrain (Townsend at 4th),70,8/31/2014 11:27,Steuart at Market,74,455,Subscriber,94107
