address,lat,lon
"20170 monte vista, Detroit MI",42.441829,-83.168492
"20444 sheffield rd, Detroit MI",42.444452,-83.139456
"11001 nottingham, Detroit MI",42.4217664,-82.9462579
"1663 blaine, Detroit MI",42.373659,-83.095418
"7510 dolphin, Detroit MI 48239",42.345761,-83.256041
"10532 maddelein, Detroit MI",42.436131,-82.9805231
"19380 havana, Detroit MI 48203",42.435379,-83.109894
"10385 britain, Detroit MI 48224",42.419834,-82.9422419
"16745 greenfield, Detroit MI",42.413236,-83.199504
"8106 robinwood, Detroit MI",42.4316291,-83.0219528
"510 fernhill, Detroit MI",42.438023,-83.109498
"8401 chicago, Detroit MI",42.365904,-83.152486
"16147 warren, Detroit MI",42.3417292,-83.2622446
"14850 braile, Detroit MI",42.396437,-83.244231
"14274 cloverlawn, Detroit MI",42.392961,-83.151622
"14933 snowden, Detroit MI",42.399212,-83.177036
"14300 fenkell, Detroit MI",42.402138,-83.185777
"11445 van dyke, Detroit MI",42.407094,-83.0235
"19005 conant, Detroit MI",42.431917,-83.073346
"2446 buena vista, Detroit MI",42.391865,-83.118703
"1679 fullerton, Detroit MI",42.391942,-83.108993
"16164 cruse, Detroit MI 48235",42.410257,-83.183347
"807 algonquin, Detroit MI",42.3670159,-82.954825
"15825 winthrop, Detroit MI",42.4073023,-83.2003855
"8586 greenlawn, Detroit MI",42.358013,-83.148608
"8605 livernois, Detroit MI",42.3580355,-83.1387045
"20577 westphalia, Detroit MI 48205",42.448591,-82.993196
"15804 stansbury, Detroit MI",42.40758,-83.182106
"5200 vancouver, Detroit MI",42.357397,-83.124874
"1692 virginia park, Detroit MI",42.370488,-83.093872
"5824 lawndale, Detroit MI",42.33469,-83.151769
"111 robinwood, Detroit MI",42.429902,-83.1006209
"7249 abington ave, Detroit MI 48228",42.3443084,-83.2095054
"18967 prest, Detroit MI",42.4295895,-83.1988647
"1550 fairview, Detroit MI",42.36637,-82.9738689
"3381 16th st, Detroit MI",42.3380021,-83.0828359
"6700 sanford, Detroit MI",42.4101918,-83.0042924
"17153 gallagher, Detroit MI",42.419375,-83.068399
"2001 eight mile, Detroit MI",42.4465577,-83.1208056
"16590 washburn, Detroit MI",42.413474,-83.160836
"15055 sussex, Detroit MI",42.400236,-83.19522
"19135 westbrook, Detroit MI",42.429937,-83.252542
"8542 ironwood, Detroit MI",42.360178,-83.126519
"924 mcnichols, Detroit MI",42.417857,-83.115016
"19483 rosemont, Detroit MI",42.434786,-83.222206
"14365 wyoming, Detroit MI",42.39396,-83.1595509
"4356 harvard rd, Detroit MI",42.4017388,-82.9279633
"18960 lenore, Detroit MI",42.427354,-83.281261
"20443 klinger, Detroit MI",42.4457725,-83.0701245
"15810 monica, Detroit MI 48238",42.4077459,-83.1434505
"1741 lysander, Detroit MI",42.34757,-83.079903
"9366 canfield, Detroit MI",42.3777048,-82.9964568
"14812 young, Detroit MI",42.42371,-82.969607
"643 forest, Detroit MI",42.35253,-83.068257
"3231 philadelphia, Detroit MI",42.365412,-83.111101
"8426 lane, Detroit MI",42.305817,-83.12915
"19407 warren, Detroit MI 48228",42.3429239,-83.23059
"12761 strathmoor, Detroit MI",42.382408,-83.187483
"16750 gilchrist, Detroit MI",42.413206,-83.211537
"11854 sanford, Detroit MI",42.413171,-82.99511
"3600 vernor, Detroit MI",42.323486,-83.088299
"8046 lane, Detroit MI 48209",42.3073042,-83.1252429
"1811 beard, Detroit MI",42.311648,-83.116868
"5265 tarnow, Detroit MI",42.3341826,-83.1369718
"14003 pfent, Detroit MI",42.438089,-82.980225
"2438 richton, Detroit MI",42.387,-83.114557
"7669 patton, Detroit MI",42.347719,-83.241744
"8838 kimberly ct, Detroit MI",42.364159,-83.124035
"13060 kilbourne, Detroit MI",42.413989,-82.979078
"15157 westminster, Detroit MI",42.4527218,-83.0179683
"6801 mansfield, Detroit MI",42.3414377,-83.2025217
"9920 cheyenne, Detroit MI",42.368698,-83.174428
"13562 birwood, Detroit MI 48238",42.386907,-83.1628549
"13244 dexter, Detroit MI 48238",42.3891176,-83.1299932
"9215 minock, Detroit MI",42.361497,-83.232603
"19917 evergreen, Detroit MI",42.437231,-83.239475
"9561 mansfield, Detroit MI 48227",42.366241,-83.203549
"19381 albany st, Detroit MI",42.4372013,-83.0452248
"16596 lenore, Detroit MI 48219",42.4109096,-83.2808387
"8152 northlawn, Detroit MI",42.354003,-83.1513669
"19450 evergreen, Detroit MI",42.434014,-83.238476
"15872 littlefield, Detroit MI",42.408659,-83.175755
"13815 allonby, Detroit MI 48227",42.377511,-83.182219
"19341 shields, Detroit MI 48234",42.436378,-83.060169
"16260 stansbury, Detroit MI",42.4115597,-83.1829381
"14958 fenmore, Detroit MI",42.4084912,-83.2174293
"12608 moran, Detroit MI",42.412348,-83.060063
"1485 ferdinand, Detroit MI",42.315959,-83.0977939
"17833 gallagher, Detroit MI",42.4239691,-83.0692396
"8180 lynch rd, Detroit MI",42.4047291,-83.0195354
"405 clairpointe, Detroit MI",42.360421,-82.953805
"289 marston, Detroit MI 48202",42.376577,-83.072596
"18708 fairport, Detroit MI",42.432747,-82.990682
"14536 frankfort, Detroit MI",42.397373,-82.95793
"7305 chicago, Detroit MI",42.3665267,-83.142139
"19400 five points, Detroit MI",42.4327032,-83.2873941
"4327 courville, Detroit MI",42.398088,-82.9362079
"18234 rutherford, Detroit MI",42.4236124,-83.2047119
"8562 ellsworth, Detroit MI",42.401999,-83.155931
"8631 pembroke, Detroit MI",42.4383536,-83.1573823
"16140 hemlock, Detroit MI",42.409774,-83.206333
"9319 morang, Detroit MI",42.420045,-82.935838
"24311 seven mile, Detroit MI",42.428579,-83.280712
"20253 andover, Detroit MI",42.4444126,-83.099529
"16646 eastburn, Detroit MI",42.445433,-82.947597
"6110 beniteau, Detroit MI",42.396118,-82.990483
"9529 ward, Detroit MI",42.366362,-83.173094
"5966 hecla, Detroit MI",42.359345,-83.086329
"2999 leslie, Detroit MI",42.387464,-83.123771
"15508 lauder, Detroit MI 48227",42.405139,-83.191058
"4126 lovett, Detroit MI",42.336986,-83.106481
"11353 abington ave, Detroit MI",42.370776,-83.210988
"362 boston blvd, Detroit MI",42.3869677,-83.0868945
"20534 schoenherr, Detroit MI",42.448202,-82.985092
"5343 fischer, Detroit MI 48213",42.3816369,-83.0081268
"14305 indiana, Detroit MI",42.3932379,-83.157431
"17217 conant, Detroit MI",42.4201099,-83.0648217
"3800 trenton, Detroit MI",42.3207079,-83.1407198
"10337 wyoming, Detroit MI 48204",42.3709732,-83.1586407
"8867 american, Detroit MI",42.360257,-83.1441552
"2942 lakewood, Detroit MI",42.383215,-82.951651
"13647 sunset, Detroit MI",42.418239,-83.060225
"15396 san juan, Detroit MI",42.40429,-83.145683
"1391 woodbridge, Detroit MI",42.3333534,-83.032211
"3621 devonshire, Detroit MI",42.3920207,-82.9358763
"12080 sanford, Detroit MI",42.4138939,-82.9932459
"7244 rutherford, Detroit MI 48228",42.344347,-83.200751
"466 antoinette, Detroit MI",42.3630241,-83.0721454
"5141 hillsboro, Detroit MI",42.361256,-83.130918
"5419 livernois, Detroit MI",42.339474,-83.126768
"15457 cloverlawn, Detroit MI 48238",42.4052598,-83.152672
"22565 eight mile, Detroit MI",42.4427504,-83.2660595
"18052 riopelle, Detroit MI",42.425934,-83.085769
"3125 gratiot, Detroit MI",42.357749,-83.028939
"277 smith, Detroit MI",42.374725,-83.07171
"2476 helen, Detroit MI",42.358342,-83.010374
"6664 clifton, Detroit MI",42.3476782,-83.1379035
"16861 whitcomb, Detroit MI 48235",42.4150909,-83.1971499
"16542 lindsay, Detroit MI 48235",42.410931,-83.212637
"18443 patton, Detroit MI",42.424988,-83.245381
"16945 warren, Detroit MI",42.3417292,-83.2622446
"19126 prairie, Detroit MI",42.432011,-83.145414
"19626 revere, Detroit MI 48234",42.438415,-83.068125
"20521 woodward ave, Detroit MI",42.4451572,-83.1251532
"12803 evanston, Detroit MI",42.402817,-82.9744079
"16240 seven mile, Detroit MI",42.430531,-83.208033
"18487 teppert, Detroit MI",42.430205,-83.0085129
"15360 westbrook, Detroit MI",42.401791,-83.250056
"15340 ward, Detroit MI",42.4031329,-83.173314
"19670 john r, Detroit MI 48203",42.438252,-83.102118
"5859 lumley, Detroit MI",42.3366776,-83.1453352
"3210 annabelle, Detroit MI",42.2633069,-83.1603019
"15701 bentler, Detroit MI",42.404126,-83.252386
"5911 yorkshire, Detroit MI 48224",42.4111949,-82.938801
"17161 goddard, Detroit MI",42.4194443,-83.0783628
"12897 memorial, Detroit MI",42.38352,-83.212752
"6303 marseilles, Detroit MI 48224",42.419002,-82.928151
"18184 dequindre, Detroit MI",42.427878,-83.082199
"100 marquette dr, Detroit MI",42.35643,-82.973464
"5851 rohns, Detroit MI",42.3863051,-83.0084543
"848 conner, Detroit MI",42.367041,-82.956678
"5894 newberry, Detroit MI",42.317352,-83.106041
"18426 stansbury, Detroit MI",42.426004,-83.18335
"7650 gratiot, Detroit MI",42.376572,-83.015756
"17911 st aubin, Detroit MI",42.4248829,-83.0816738
"19590 woodward ave, Detroit MI",42.4364,-83.117349
"1748 state fair, Detroit MI",42.4400258,-83.0855362
"8227 joy rd, Detroit MI",42.3588829,-83.1503447
"20504 regent dr, Detroit MI",42.4479929,-82.9753719
"14444 eight mile, Detroit MI",42.4493221,-82.9740905
"14131 meyers rd, Detroit MI",42.3906117,-83.169091
"5220 seven mile, Detroit MI",42.4332537,-83.0507996
"18267 greenfield, Detroit MI",42.424111,-83.199892
"17450 lenore, Detroit MI",42.418042,-83.280514
"7411 central, Detroit MI",42.346962,-83.146113
"8263 heyden, Detroit MI",42.353048,-83.238462
"18046 dresden, Detroit MI",42.428084,-82.999055
"8238 lafayette, Detroit MI",42.301428,-83.125418
"5514 tarnow, Detroit MI",42.336076,-83.137675
"15284 spring garden, Detroit MI 48205",42.4278679,-82.963373
"16601 tireman, Detroit MI",42.3523308,-83.2520226
"13194 santa rosa, Detroit MI",42.385469,-83.1412409
"8034 badger, Detroit MI",42.3938066,-83.0218203
"16185 cherrylawn, Detroit MI",42.410998,-83.154809
"5200 hillcrest, Detroit MI",42.417278,-82.913303
"19386 waltham, Detroit MI",42.437822,-82.9947233
"14152 troester, Detroit MI",42.425999,-82.978187
"2997 calvert, Detroit MI",42.377692,-83.117088
"13565 greenfield, Detroit MI",42.3857349,-83.1983939
"9980 gratiot, Detroit MI 48213",42.3939835,-83.0046524
"17134 ilene, Detroit MI",42.41744,-83.162114
"8038 walden, Detroit MI",42.392198,-83.021653
"2849 wabash, Detroit MI",42.335561,-83.077594
"2489 grand, Detroit MI",42.394872,-83.121602
"16890 sussex, Detroit MI",42.415559,-83.195142
"14410 strathmoor, Detroit MI",42.3939751,-83.1871733
"6410 evergreen, Detroit MI",42.3374465,-83.2348658
"20215 bramford, Detroit MI",42.445327,-83.0236878
"19208 livernois, Detroit MI",42.433167,-83.141091
"14472 cedargrove, Detroit MI",42.4252449,-82.973412
"6091 florida, Detroit MI",42.3406553,-83.1437431
"18438 asbury park, Detroit MI",42.425413,-83.208931
"3601 rivard, Detroit MI",42.3530599,-83.0466932
"3445 maxwell, Detroit MI",42.3662614,-83.0033359
"19203 langholm, Detroit MI",42.4358166,-83.0114322
"9362 plainview, Detroit MI",42.363833,-83.234333
"13095 rosemary, Detroit MI",42.4138019,-82.97825
"20021 dequindre, Detroit MI 48234",42.4418677,-83.0834187
"7915 vernor, Detroit MI",42.360423,-83.001993
"2541 grand blvd, Detroit MI",42.363655,-83.092272
"7741 westwood, Detroit MI",42.3488882,-83.2309811
"9930 sussex, Detroit MI",42.368444,-83.1938554
"15540 chicago, Detroit MI",42.365591,-83.198025
"19985 mackay, Detroit MI",42.441564,-83.076535
"20171 veach, Detroit MI 48234",42.4448012,-83.0215656
"5427 daniels, Detroit MI",42.3376037,-83.1311509
"4173 lenox, Detroit MI",42.386783,-82.9622359
"19170 dwyer, Detroit MI",42.434707,-83.0410519
"16261 princeton, Detroit MI",42.4124336,-83.1292942
"11228 beaconsfield, Detroit MI 48224",42.423642,-82.945735
"1069 dragoon, Detroit MI",42.309857,-83.104541
"13925 warwick, Detroit MI",42.386928,-83.228719
"20500 kentfield, Detroit MI 48219",42.442181,-83.242558
"20259 alcoy, Detroit MI",42.4466247,-82.9894607
"9314 genessee, Detroit MI",42.373226,-83.114329
"18236 mansfield, Detroit MI",42.423695,-83.205669
"12894 vaughan, Detroit MI",42.382857,-83.237374
"18631 conant, Detroit MI 48234",42.4299018,-83.0719248
"7826 stahelin, Detroit MI",42.350151,-83.2243105
"5846 beechwood, Detroit MI",42.346723,-83.118523
"2729 nebraska, Detroit MI",42.357415,-83.10044
"16831 woodbine, Detroit MI 48219",42.412504,-83.278516
"14648 sussex, Detroit MI",42.396491,-83.194346
"5211 audubon, Detroit MI",42.40489,-82.939351
"1940 schaefer, Detroit MI 48217",42.275616,-83.154447
"1473 ferdinand, Detroit MI",42.315814,-83.097689
"15361 vaughan, Detroit MI 48223",42.4019953,-83.2387482
"20514 capitol, Detroit MI",42.3763395,-83.2415917
"12771 littlefield, Detroit MI",42.382781,-83.175925
"14204 crescent dr, Detroit MI",42.3903502,-83.2390004
"6773 covert, Detroit MI 48212",42.4203959,-83.03189
"11815 promenade, Detroit MI",42.407232,-82.99076
"7345 curtis, Detroit MI",42.424091,-83.145251
"4800 philip, Detroit MI",42.394747,-82.955622
"11689 minock, Detroit MI",42.373346,-83.23288
"15335 appoline, Detroit MI",42.4027934,-83.1706539
"2710 fullerton, Detroit MI",42.388042,-83.121033
"8138 central, Detroit MI",42.354121,-83.145762
"19418 sherwood, Detroit MI",42.437529,-83.0337179
"4406 tireman, Detroit MI",42.3548929,-83.115184
"582 dumfries, Detroit MI",42.2873156,-83.1492791
"19223 hoyt, Detroit MI",42.436499,-82.9807821
"401 golden gate, Detroit MI",42.4286735,-83.1071973
"19931 chapel, Detroit MI 48219",42.437184,-83.25521
"14595 fielding, Detroit MI 48223",42.394754,-83.242054
"17844 hull, Detroit MI 48203",42.424297,-83.08818
"13933 pinehurst, Detroit MI",42.388867,-83.16575
"9192 rathbone, Detroit MI",42.300673,-83.132436
"18665 biltmore, Detroit MI",42.427537,-83.211786
"17845 mt elliott, Detroit MI 48212",42.425541,-83.038879
"13133 klinger, Detroit MI",42.4132727,-83.0625255
"15100 harper, Detroit MI",42.406282,-82.9579399
"1565 grand blvd, Detroit MI 48210",42.345269,-83.108805
"15410 mark twain, Detroit MI 48227",42.403927,-83.186223
"19163 blackmoor, Detroit MI",42.4351685,-83.013491
"8316 brace, Detroit MI",42.353996,-83.223063
"7702 pacific, Detroit MI",42.3529396,-83.1304469
"3731 burns, Detroit MI",42.3696836,-83.00075
"17331 steel, Detroit MI",42.418958,-83.172717
"9940 vaughan, Detroit MI 48228",42.367856,-83.236901
"7100 mcnichols, Detroit MI",42.4173396,-83.1434154
"3025 burlingame, Detroit MI",42.3799599,-83.119276
"18445 chicago, Detroit MI",42.3648266,-83.2212345
"11650 riad, Detroit MI",42.420874,-82.960184
"1594 casgrain, Detroit MI",42.3124617,-83.1102792
"8716 oakland, Detroit MI",42.383296,-83.070454
"5447 iroquois, Detroit MI",42.3817355,-83.0120101
"3019 fort st, Detroit MI",42.241585,-83.179964
"5182 martindale, Detroit MI",42.360862,-83.130893
"5548 chene, Detroit MI",42.3705344,-83.0439787
"5767 trenton, Detroit MI",42.333748,-83.150523
"19965 joann, Detroit MI",42.443544,-82.990604
"2640 fenkell, Detroit MI 48238",42.4031751,-83.1279254
"15724 freeland, Detroit MI 48227",42.4059679,-83.1855154
"44 adams ave, Detroit MI",42.337032,-83.052186
"5205 ashley, Detroit MI",42.414496,-82.915431
"15534 curtis, Detroit MI",42.423407,-83.200256
"3820 grand river, Detroit MI",42.3436373,-83.0763143
"9347 lauder, Detroit MI",42.3639534,-83.1898678
"10951 chelsea, Detroit MI",42.403728,-82.994367
"15702 stansbury, Detroit MI",42.405768,-83.182029
"6420 van dyke, Detroit MI",42.3869975,-83.02016
"2828 riopelle, Detroit MI",42.348994,-83.03991
"12283 outer drive, Detroit MI 48232",42.405333,-82.936994
"2194 meldrum, Detroit MI",42.354417,-83.014966
"12841 lahser, Detroit MI",42.3823994,-83.2566368
"3943 marlborough, Detroit MI",42.3884148,-82.9532562
"19175 pinehurst, Detroit MI",42.4324299,-83.1677909
"12350 glenfield, Detroit MI",42.4125996,-82.9863611
"9397 northlawn, Detroit MI",42.3650696,-83.1523259
"14467 houston-whittier, Detroit MI",42.420928,-82.97339
"20932 fenkell, Detroit MI",42.400732,-83.247812
"18467 vaughan, Detroit MI",42.425453,-83.239823
"1207 longfellow, Detroit MI 48206",42.3812179,-83.09411
"11795 washburn, Detroit MI",42.3762194,-83.1599311
"14247 riverview, Detroit MI",42.3893232,-83.2750765
"17650 fielding, Detroit MI",42.421212,-83.2434059
"11125 rossiter, Detroit MI",42.420003,-82.953415
"11055 roselawn, Detroit MI",42.3757278,-83.1506758
"5744 marseilles, Detroit MI",42.4148957,-82.9246993
"19100 gloucester, Detroit MI",42.4322159,-83.123878
"12764 mark twain, Detroit MI",42.382475,-83.18549
"18850 hasse, Detroit MI",42.432206,-83.055999
"7442 erbie, Detroit MI",42.392498,-83.0233988
"6424 fischer, Detroit MI",42.3897012,-83.0137512
"11958 roxbury, Detroit MI",42.4296,-82.942523
"2407 manson, Detroit MI",42.3208399,-83.108418
"14200 montrose, Detroit MI 48227",42.390789,-83.200017
"8941 asbury park, Detroit MI",42.3596758,-83.2067959
"9110 st marys, Detroit MI",42.360687,-83.204077
"18625 helen, Detroit MI",42.430615,-83.031773
"2611 russell, Detroit MI",42.3464229,-83.040789
"20401 yacama, Detroit MI",42.444799,-83.097571
"17405 riopelle, Detroit MI 48203",42.421615,-83.086314
"8020 holmes, Detroit MI",42.343875,-83.1478376
"16940 lilac, Detroit MI",42.416659,-83.146733
"2980 bewick, Detroit MI",42.370872,-82.98562
"3405 russell, Detroit MI",42.3504939,-83.0433025
"14288 evanston, Detroit MI",42.4052554,-82.9661558
"12084 wayburn, Detroit MI",42.428802,-82.947413
"2573 dickerson, Detroit MI",42.378371,-82.958104
"14855 heyden, Detroit MI 48227",42.396564,-83.239542
"8385 whittaker, Detroit MI 48209",42.308972,-83.130473
"9945 somerset, Detroit MI",42.412379,-82.951998
"10311 gratiot, Detroit MI",42.398133,-83.002315
"18464 bloom, Detroit MI",42.428955,-83.048624
"1916 florence, Detroit MI",42.412922,-83.118979
"15321 harper, Detroit MI 48224",42.407445,-82.955811
"4661 berkshire, Detroit MI",42.3979867,-82.9433091
"18514 ryan, Detroit MI",42.42936,-83.062484
"19601 marx, Detroit MI",42.437819,-83.084511
"16755 woodingham, Detroit MI",42.4157962,-83.1502509
"5091 van dyke, Detroit MI",42.3788473,-83.0146828
"4696 fairview, Detroit MI",42.385747,-82.986604
"14733 klenk, Detroit MI",42.3609482,-82.9306283
"11801 whitehill, Detroit MI 48224",42.424056,-82.954643
"1442 montclair, Detroit MI",42.365366,-82.9756699
"15018 biltmore, Detroit MI",42.4003392,-83.2109623
"11685 hartwell, Detroit MI 48227",42.374341,-83.177051
"12392 greenlawn, Detroit MI",42.380476,-83.14915
"125803 22nd st, Detroit MI",42.3307481,-83.0885503
"7428 prairie, Detroit MI",42.347684,-83.142498
"9147 forrer, Detroit MI",42.361555,-83.200512
"6150 hecla, Detroit MI",42.361636,-83.08771
"13115 14th st, Detroit MI",42.393204,-83.114877
"6760 asbury park, Detroit MI 48228",42.340842,-83.205527
"18300 james couzens, Detroit MI",42.425051,-83.179595
"14100 riverview, Detroit MI",42.386407,-83.2731581
"1437 liddesdale, Detroit MI",42.277742,-83.148774
"949 melbourne, Detroit MI",42.3801129,-83.0675081
"14788 novara, Detroit MI",42.439085,-82.969922
"9211 harvard rd, Detroit MI 48224",42.417741,-82.939371
"11566 somerset, Detroit MI 48224",42.427205,-82.940332
"19481 livernois, Detroit MI",42.4363898,-83.1418974
"20186 mendota, Detroit MI",42.442091,-83.16635
"20101 schaefer, Detroit MI",42.44092,-83.1811029
"7443 michigan ave, Detroit MI",42.3311052,-83.1352662
"888 algonquin, Detroit MI",42.368178,-82.955174
"19162 prevost, Detroit MI",42.431302,-83.2038
"13437 seven mile, Detroit MI",42.4350676,-82.9868237
"19011 braile, Detroit MI",42.428559,-83.2465579
"13736 puritan, Detroit MI",42.4072836,-83.2771498
"10765 lanark, Detroit MI 48224",42.425556,-82.932713
"17161 biltmore, Detroit MI",42.416673,-83.211208
"19368 harned, Detroit MI",42.436516,-83.073101
"20400 helen, Detroit MI",42.446066,-83.031584
"11166 grand river, Detroit MI",42.3749108,-83.1534685
"15603 glenwood, Detroit MI",42.431144,-82.960277
"12535 duchess, Detroit MI 48224",42.4301557,-82.9525919
"7291 greenview, Detroit MI",42.3446992,-83.2222593
"8664 ashton, Detroit MI",42.3569287,-83.2173975
