9518 27092
5777 616 -491
656 4452 -251
3481 7804 906
4395 5033 679
176 540 14
2246 8194 837
8252 2393 20
6726 1117 -495
2572 7150 -180
7569 7012 768
2200 4748 94
5869 8840 455
7510 2323 -272
1946 588 -545
6628 6103 -85
7583 3131 -221
739 1224 -192
2117 9047 -464
7972 3330 -81
4611 226 -787
1364 4064 337
3402 880 972
4161 6900 48
2872 2603 614
4031 5414 819
8131 5592 82
2151 3022 -243
3027 8344 298
1602 1050 -401
3912 3512 -844
5781 8585 -278
1907 5494 -280
3504 2653 936
3262 6970 -456
9380 2505 362
1945 2 -552
4666 5689 -861
8628 1877 -105
3125 5251 925
2788 1351 -57
4907 4016 -269
7913 1240 139
3034 3165 290
4849 8478 -528
7899 3528 -327
1603 1385 -473
6564 6455 769
1447 3676 282
190 4424 -99
2126 3096 345
2878 4239 -135
5690 8068 581
8263 1081 -522
2928 9314 747
3701 9072 677
7239 3534 746
6603 5016 36
7642 7092 685
5728 2657 -953
4632 6276 165
2784 6328 338
8153 5445 -396
5651 3822 518
9292 743 620
283 6711 121
4810 6349 870
2181 1910 627
1719 2262 974
8326 8026 270
230 2829 583
2761 1301 -788
6793 6436 101
8665 4187 -593
3445 731 -314
959 65 615
2159 8550 239
1307 7431 103
8757 4441 -819
3596 4621 -260
7925 5884 825
3983 7609 181
8304 951 102
4088 5070 -769
4547 558 -681
3410 5745 -839
7308 8851 -174
9376 5469 670
7421 7115 204
3232 3286 -764
3892 5009 234
8815 8347 -926
7215 1517 -758
7900 4261 -633
2950 3010 -633
5323 197 636
259 9471 856
6190 6189 578
3628 1584 890
7210 7631 723
6417 6796 155
9003 3478 295
333 5435 -739
3809 4677 553
8083 865 240
4342 1027 -211
6059 605 759
2495 1860 321
8174 7772 428
5959 7501 -711
3513 8493 -298
5850 2947 -191
625 4938 360
8838 9118 684
8530 2769 -340
1630 7369 428
3712 2740 -834
7793 2822 32
3556 423 -488
5997 779 -78
5949 8642 -246
8924 8175 169
6955 4040 266
5875 8303 595
5713 6182 -819
8867 5238 -594
4671 5837 -393
5004 8402 510
5765 570 820
6347 966 504
5090 4083 497
9109 4417 -601
1856 549 432
8643 4121 -26
2122 7795 354
6992 5236 694
177 3283 325
3680 2596 154
441 3148 -698
4951 2158 468
3247 9420 -827
3107 3259 973
1395 9492 419
2720 1760 52
6217 3199 -429
6265 148 527
6571 2381 -660
2924 2939 802
1369 7547 -596
124 4187 -996
7063 850 988
3235 7617 926
856 7104 -371
2535 2847 -888
5280 2629 -212
6923 5709 61
7155 2447 -399
6855 7406 -776
7648 1095 -319
3182 4051 557
4619 6437 -144
5395 6298 131
2047 6128 628
2807 2599 855
2928 659 447
7327 7262 134
8098 8414 -706
2336 7476 787
8308 556 572
4591 6812 -559
3602 5814 500
2061 5495 390
1803 3909 707
8891 6531 -378
4470 2822 -235
8691 4301 931
7715 7726 -863
6034 4976 973
3019 5085 -657
8577 5097 -868
8087 2384 -2
3888 6692 715
3307 1737 -592
1200 2608 727
6162 338 -619
6999 1547 -464
4283 1806 601
4554 6970 185
4689 3872 -528
1501 6368 104
7576 44 635
5594 303 -113
7758 5447 248
6292 2429 306
7559 4891 995
5512 1591 59
4634 5111 82
4886 4199 306
4982 962 -282
729 7083 -86
4823 3496 672
5023 4079 267
8199 1499 -245
5706 2644 413
4566 819 -39
8156 1203 -739
272 8604 -827
6836 9477 660
8047 8702 554
3231 8465 -529
4281 7366 -491
8799 6493 -785
1689 1536 -350
6220 5226 827
340 1536 -862
3421 7080 -549
8827 3493 458
4249 6108 644
4106 4284 -938
4339 4224 -28
6868 33 -51
7376 6727 -80
8697 6912 219
777 3956 330
6579 970 341
1970 7554 -61
8018 4900 -384
2624 8311 -888
6452 7549 156
301 4394 -643
8340 5548 -823
3588 5460 -80
5371 8570 904
2761 5739 -581
3123 1859 -464
7542 6937 -416
5404 8591 -88
8173 2462 -195
8281 8285 931
5000 2252 -45
7829 6805 743
3661 6355 175
8708 4092 -491
6031 1450 -373
1975 8055 -95
5681 7671 182
7141 4209 -530
5165 7097 994
5630 3695 -538
7485 2596 -453
4094 8648 -954
9005 8693 -371
3136 7777 347
3318 6625 -320
3322 7623 -426
622 8268 -682
8780 2367 -20
613 5315 896
7195 5513 85
8701 3547 373
980 4213 -87
4277 2623 476
8788 6631 432
6093 6918 239
7271 1372 101
932 9155 -315
5959 7625 107
337 680 -268
162 8790 -267
4819 6233 -717
8892 1545 -641
5457 8370 -634
9187 6897 -436
4011 8527 90
155 3588 856
8339 3587 -573
2197 6711 -710
932 5999 -609
2135 3877 404
3921 4655 -910
2759 1152 -712
5897 7714 336
8958 790 301
4209 5892 155
7476 2755 318
4459 6569 -828
600 8292 889
3585 84 758
2147 854 363
6058 3062 2
2771 5098 -672
3404 9021 -146
2374 1450 540
4596 6489 918
4376 8972 708
8747 8801 -189
4225 4239 154
2969 5529 -25
5831 5674 -825
3327 3308 -605
8080 9212 289
9123 3309 830
2064 7932 418
2077 6176 673
4403 222 764
1230 1897 -653
7933 3337 -144
6558 1328 -422
3099 1458 -727
2876 8928 362
4726 4172 451
9007 5556 27
6501 1635 293
7075 931 643
3974 1837 799
6755 2209 -863
8607 3184 -297
9048 605 787
3793 9381 647
4734 7281 714
6622 3867 -769
1071 5762 64
5402 167 -864
8350 5300 782
1047 7706 -113
6157 238 887
4018 3633 667
4679 1161 -618
6536 2112 751
1920 4903 889
9236 8739 103
1753 6383 132
6230 8957 273
1220 968 -927
8523 2369 -353
2629 5685 44
4480 5880 673
2237 5459 418
3181 151 -113
3731 1934 711
2883 1636 468
6866 2061 -41
984 1212 340
2427 3135 492
5638 6421 -567
1872 9484 -698
8413 669 594
7354 9052 -569
6151 8672 244
4959 506 551
9265 7710 -540
8016 8845 -413
9222 7173 -369
1463 6468 642
4592 8739 334
6853 7073 428
4089 2672 -300
2261 1309 -89
9376 4549 719
4799 5039 15
920 2016 -805
4303 8317 -244
4019 4286 -457
6186 4064 442
1112 3569 419
1187 802 -396
2303 9027 -617
5760 6592 -576
9460 627 -792
1406 7773 -492
6493 1695 -345
3033 4156 -847
9472 4691 -263
2462 7148 326
6817 2605 -201
1969 6035 -9
3192 4028 -923
6136 8522 -298
632 4499 932
3554 7388 469
6933 7829 -425
6091 3375 -882
8840 5088 52
8232 2404 -498
8904 9353 -909
4629 2133 104
8797 7059 760
5041 5820 473
1494 7669 -137
7335 2411 -6
5518 6554 -868
1257 2643 445
2634 6541 215
9478 524 -274
3192 7151 -510
2279 5922 20
6973 564 309
6105 2589 -864
1099 3993 5
50 1077 597
4862 5651 868
6291 6354 -423
1147 541 -730
6858 277 -199
4612 6280 302
5687 2509 805
6544 5552 -61
4045 8482 -473
3073 2394 -414
2823 2764 -980
4830 6449 904
5495 8721 188
326 2835 -778
7776 9421 -84
846 2951 991
6365 6816 139
3473 2162 547
5155 6296 -981
8314 9057 473
1956 5929 -834
5009 2226 -577
6932 9131 11
7271 4497 -264
8962 1069 -545
9302 3480 -401
1759 8347 961
7904 6589 661
7218 3997 307
4944 2920 162
6203 8793 -853
8581 5399 516
3939 4293 641
7542 6791 -261
5041 220 -348
9518 7531 -60
6482 4774 -570
930 7314 938
199 5357 -185
8370 4444 40
5366 2352 -520
3493 1299 261
630 7249 -81
5297 245 118
8939 7622 233
85 4745 -688
2916 7622 544
4498 7644 -457
5370 7588 730
2301 5787 714
5859 3956 -18
8122 3054 375
3897 3892 -861
2372 5296 -814
4674 1466 -704
2422 8796 -947
1313 5339 338
2096 3429 713
2135 5971 -986
7590 7533 833
3943 4719 -766
8093 6164 -528
338 6486 -73
2386 7969 -877
2618 7288 692
6936 2289 -449
7219 2316 -872
2702 6986 542
1186 4647 -554
6531 6187 -16
2905 5888 -756
7994 3448 -703
2062 5135 -300
7374 2870 -804
1219 234 188
5670 5767 -63
209 6933 -138
2903 3299 -632
4216 4480 720
1039 7495 572
8559 3132 97
4696 2698 548
2357 5113 687
5014 1426 -834
79 6624 -444
5764 999 -565
8679 3996 321
2081 7090 299
5968 4677 936
754 3641 28
2841 6292 406
8605 2317 -21
3080 7432 56
3638 8242 295
5926 4335 906
99 8333 142
8489 8517 950
8010 2344 -135
3864 1990 414
9401 3261 84
7569 3255 -649
6160 1929 -83
7453 1094 822
2459 740 -573
6710 4676 759
1935 67 628
2902 4345 554
7046 380 -802
4114 1693 565
5033 3901 -860
7238 951 614
3181 2159 887
6312 1960 820
4229 113 -1000
335 1187 -971
6819 9490 366
7139 7728 -975
3479 6243 598
5853 8365 534
6995 588 -40
2323 4276 310
7736 2767 -524
1366 4184 -807
1181 6965 -26
682 4955 231
4582 8973 -903
2145 4332 603
1040 6840 619
6301 1991 -603
1070 6510 540
4543 4254 500
922 7270 517
8829 2478 946
5895 4674 638
6232 3692 -633
2501 7638 595
1957 1395 276
9308 1209 215
1190 6131 704
5587 8216 719
2831 930 41
4517 523 838
7287 5911 -206
8770 9009 729
4519 1358 91
5142 4039 460
1915 7201 710
1014 3991 980
5284 2396 -939
5324 7604 713
207 2705 -160
2169 9059 -656
3597 5281 489
7854 5675 -463
6851 5285 -954
2006 5350 -345
7529 5721 490
4044 7387 240
3558 7003 813
4458 7238 -172
1075 7299 -877
8140 6052 946
8089 9376 -695
4957 7789 -414
829 7660 -688
1873 5757 -828
1185 8564 963
452 5033 -144
659 9199 50
8025 5673 287
6732 2327 -758
147 6781 -579
4231 8897 89
9404 7890 -280
6678 6893 -409
7723 6974 124
4386 4083 689
7997 3927 926
8839 1991 185
3738 572 -969
6569 4684 -172
6175 5553 -461
1784 537 194
9088 1886 -797
5991 597 39
64 895 609
3268 8857 127
6634 1004 129
6667 1754 45
5234 9246 941
241 9063 -592
3987 1918 869
3147 1406 -239
4584 5827 727
1287 9304 -53
6116 6188 -246
2943 9078 283
7252 2665 818
5682 8743 259
816 3265 234
4406 2636 300
4172 5802 681
2790 6347 569
3320 7845 517
7509 1564 834
5060 5216 -953
752 2910 -139
5867 3918 725
6194 5079 594
310 6969 259
1770 2549 350
7686 7063 358
1122 7395 916
6665 7768 158
104 219 -223
219 1364 861
8555 7723 -973
335 6452 -181
6782 4399 746
8749 7954 717
5013 8544 483
8405 920 -178
9122 3240 2
4390 3341 -270
105 5132 -695
5116 961 -114
3479 7046 -427
555 1930 -953
485 8937 -308
5720 3775 -152
7347 2298 -431
4762 4372 -761
8778 4349 273
7228 4778 -686
3304 2648 -695
715 9281 -996
6004 7645 397
1677 7209 251
1083 8748 -932
1449 2589 -141
8043 8823 645
1319 3376 -536
2179 2436 122
4523 4022 11
352 4214 161
7601 518 -273
4900 995 -617
4810 7207 -563
8426 6553 -294
8666 1086 -939
4006 806 613
1383 5931 -544
7184 6177 -61
9490 3311 -688
8127 2357 931
2114 290 859
8090 3224 -153
1427 3043 41
1593 5650 -788
9320 7122 -111
3862 8800 19
3690 1966 -986
8152 6350 821
2746 5500 987
2475 5835 633
5968 8980 -663
8563 6394 896
9476 1335 -366
6297 6043 976
4359 9442 800
708 4610 79
7340 9168 730
6243 3337 659
2650 6383 520
5805 5213 850
6335 1359 435
3600 5780 -796
4889 578 -201
5681 5286 -933
4275 4105 61
4627 1636 -619
7845 631 873
7062 9055 -677
3184 840 -543
105 8467 -966
6286 4595 -276
6987 9458 907
8229 1222 918
8980 8192 -639
672 1503 70
4930 7047 221
4874 8178 601
6625 5664 847
4170 1855 -856
9024 8523 728
8475 1584 -912
8050 7667 250
6930 7159 709
9169 8965 -602
2346 4847 632
4467 5537 -396
1758 3803 -721
1762 4201 536
9227 1653 -792
2260 8515 -400
6430 2786 -268
8792 3900 -87
4465 2111 941
1263 2263 -691
1135 2405 -541
5743 8583 818
5751 4804 654
2325 7001 77
3897 4584 -109
404 9270 -826
3650 4684 626
5693 7357 94
1929 6949 -171
4900 6226 -114
2727 5510 -849
1739 6311 290
3377 4807 -261
1230 7575 -152
8643 2389 272
1357 3852 -488
4643 1554 698
7505 4884 392
7534 4492 -182
9172 5749 -141
6674 3157 -175
781 6314 -6
3841 7371 -847
1879 23 446
1518 5825 -516
1953 305 -81
1088 2155 -721
407 5434 -503
62 739 405
1292 3541 539
2795 9281 -991
4797 8293 614
1410 737 19
7613 3836 103
4919 4449 231
6877 9115 -944
5868 6656 -23
4036 4059 -249
4524 6451 961
2594 2094 588
7284 9043 -656
4912 5408 -736
8168 2365 -874
1143 6540 425
7571 6066 645
4669 2741 719
6710 3324 914
7840 5266 771
6644 8514 877
7265 8596 321
5536 4291 -79
1201 9390 93
5314 8345 -525
4469 5656 707
5035 2387 -414
1144 5909 810
2008 1660 536
8899 4518 -727
2637 6055 -653
2959 804 347
6781 4173 946
4690 2849 -282
3341 8472 -871
2909 8925 -342
3210 4614 -739
3521 3087 -592
7876 707 -100
3075 5141 62
8807 1069 -782
3345 1119 -778
5793 9512 526
622 2569 -24
8304 9129 -43
575 5557 -523
1964 1505 257
8380 696 -360
8288 5923 -947
5966 4602 994
9262 1808 -466
1539 8597 391
2478 9517 -107
2040 8253 683
1089 2175 950
7508 8503 234
3871 1741 -40
8940 125 208
4706 1876 -38
8106 4592 895
4388 8183 -236
4779 2262 124
3426 6051 438
9485 5551 133
7111 7598 -807
1052 8429 323
7912 5533 -291
7882 7712 381
2182 2261 -799
6361 2972 906
8074 1534 485
6847 1071 442
4384 9281 439
8756 1521 -442
5776 9155 99
8398 6401 77
5409 8631 -634
262 5535 496
6189 2077 394
4650 3974 553
3033 1019 -914
506 8041 853
8196 2050 875
7078 6655 -119
5931 6772 -802
8624 8370 -523
8081 8556 323
3858 8374 42
2999 4141 795
4579 5024 34
3872 3539 -555
149 2561 -434
1075 8580 125
5437 1498 -124
5656 6536 -853
2911 6809 794
877 3312 -534
8740 8307 624
9190 7057 919
5718 4824 54
5351 6613 -199
4776 1061 -808
6854 5079 621
193 8867 669
829 7873 342
3144 2388 486
4724 3035 -744
6317 6011 343
3294 840 309
1459 7735 -3
6578 8377 -268
7050 3609 249
3626 8339 321
2979 1431 -548
6941 8002 562
4377 9193 298
4493 5188 -160
1161 978 571
2800 5032 -401
3301 5880 488
4473 2497 -730
157 1478 988
2521 303 -143
2917 1822 -896
7982 8567 912
9277 6805 120
3514 9457 14
3269 6070 478
6803 3871 -750
4513 5439 402
6318 8520 -132
1415 5384 -570
1051 4537 938
353 6036 -899
5453 3785 -835
1401 5005 319
1268 7073 -872
5145 2922 -822
6931 8947 274
5653 5764 605
5883 3260 738
7158 850 812
7168 7917 173
7893 5081 466
677 6736 378
363 7267 586
5258 3550 589
4543 7194 243
7396 1900 -115
6900 6971 -362
6561 2491 -208
3765 5124 271
3646 4606 -126
1100 354 955
8371 5872 -174
8866 1275 -534
1480 6182 985
5441 1850 -799
1868 8744 -31
8187 6551 660
4234 7022 -215
1576 8730 -576
8854 6760 850
6509 2318 -527
8882 4855 -562
8005 7532 -47
4291 4977 -712
6947 4488 838
4637 4345 881
3472 3728 -657
2220 3321 -302
7145 8761 -596
9002 4249 225
3442 6067 -982
2965 6944 -488
2331 3982 -950
5526 4574 -927
1191 4168 989
5086 6057 -27
7388 707 -977
1887 4457 -364
390 1237 -482
2787 5519 41
1280 5564 970
2559 5074 630
4306 3707 519
4001 2181 389
585 3631 640
6501 5309 480
3280 3086 831
3914 8776 59
3071 225 469
5282 1414 254
4470 7125 -750
9503 953 -248
2577 2500 8
4942 6221 587
4531 183 -894
2227 6008 68
9013 8247 -256
6869 6725 49
900 643 893
313 4954 84
3350 9413 655
704 868 -765
8533 2350 -347
5006 7032 -891
4704 6825 75
6335 6673 -797
4356 5917 -761
7005 4125 -521
803 8505 -635
525 4479 469
2093 5649 594
8671 3809 968
7242 7853 592
8477 252 285
3080 9020 -266
5270 2604 -911
7848 2321 -382
4747 9279 -261
3347 2772 -159
3237 1557 489
6676 1265 537
6451 1917 543
2051 7358 416
2488 9284 966
310 5659 -925
8208 893 261
1873 3727 619
5168 7711 -357
7946 3805 -953
7786 5395 355
5337 595 259
4237 6936 678
2419 7468 -997
7489 4253 -624
3177 7619 60
287 5597 -404
1779 9490 -624
4442 2889 770
8252 4162 786
5512 898 -200
4370 3380 588
2246 1478 436
7240 1007 -121
3604 6948 -214
2379 4203 477
8016 5838 -348
6711 5211 394
5101 6474 300
8939 2253 936
5863 642 969
4929 8963 926
9017 8305 726
6389 1471 -766
5668 5935 665
3369 8817 123
6177 5497 -999
2480 6674 -702
2971 1763 122
2742 3489 818
6863 4403 26
447 6330 392
8835 2336 -485
9485 2712 4
2678 8531 515
9474 4060 -311
482 5172 -198
7805 814 524
6138 8061 -231
1557 7141 -229
7310 6273 788
7998 2981 -238
3848 3084 -391
101 8058 -528
7555 1784 347
2039 3787 -414
1748 3271 788
7686 7602 860
7129 9270 -643
1162 4050 685
863 2531 265
1935 8888 154
4677 8798 131
2860 2473 -72
8279 7768 183
4002 5641 299
1768 5631 938
3595 7195 737
4994 7967 -674
1996 4884 -545
7840 5556 -304
4866 3485 -592
3531 9021 698
16 4447 618
8322 214 -696
3882 6829 -414
1876 1516 244
4817 5677 -909
113 996 999
7771 8266 897
3381 7928 51
4920 572 411
807 5527 890
2587 1139 114
3496 5128 -579
1730 8334 536
281 2536 277
5693 246 608
1427 2500 557
6115 8318 -519
9354 5397 135
8750 6201 -442
3284 5359 428
238 3366 -507
2483 8588 846
5192 7693 588
1904 5177 -116
6973 5500 452
6536 1288 -29
5044 8529 772
7974 2833 777
1368 6049 22
4322 1176 -512
445 3041 -668
2555 3656 -681
6270 3604 -241
1044 7929 -739
3032 8482 110
484 8762 -373
6439 5937 -385
9117 2436 176
8291 2519 247
6090 5437 355
9496 3943 552
9001 7728 423
688 554 41
6753 4567 904
5269 6673 -917
352 3195 254
108 7893 -137
1376 6863 -12
558 3680 -31
1558 5850 787
3570 3000 623
1032 4655 -26
6241 6067 337
5258 6241 -666
2889 924 -83
2525 1861 211
569 7521 474
8214 5169 917
3234 8674 859
2026 2418 292
6416 2365 -712
8752 3246 -257
5528 2789 -217
767 5171 653
2571 4499 -948
468 300 360
2848 5467 895
9066 3512 -996
8004 2553 -732
7958 1640 -461
5120 2580 -453
8088 1375 -848
4585 2190 -838
1973 9184 178
4194 9186 360
6156 9403 253
894 1358 551
3776 7801 1000
3350 79 -195
1292 2247 -169
5968 4592 -632
7840 345 51
8108 3260 -30
137 154 803
5139 2301 -292
2589 7432 -195
18 2389 248
6553 4204 -462
6340 248 -72
148 2439 634
4914 6948 260
5308 4438 -832
6326 378 547
4967 8728 274
1711 2625 487
7981 302 -774
2451 4494 805
2946 2159 -359
3946 2494 466
5070 1623 -722
2141 7526 -457
4549 6154 906
6993 4354 405
6117 4152 906
2097 5032 754
9475 1449 -704
1377 6028 346
5987 3623 -570
2058 3340 -448
8278 318 -193
3777 9066 -68
7588 8992 -374
5965 4560 -887
4981 743 415
518 5747 923
5969 1493 -692
311 2642 -75
5645 3367 688
5518 282 -567
2168 8337 645
6820 2106 667
8534 5609 47
3662 245 914
5282 5333 -88
5096 8666 -222
4242 1806 -275
5229 7744 313
8013 3118 -621
9245 5380 246
8715 5299 23
3552 3283 -984
4019 7215 -495
3215 5805 -678
5598 1146 531
4217 7797 -28
2505 9055 803
4668 8153 927
9299 1475 -279
4783 518 258
6594 7505 877
8505 6479 211
8408 4889 499
2900 8056 -341
1777 2434 134
289 2626 964
8020 8360 -477
7571 9412 -851
4266 2000 203
4516 3306 984
7632 6174 394
486 6620 219
6892 1913 717
4775 2379 -29
7306 4865 779
7701 6007 -382
579 573 -459
6731 7713 136
6619 4571 -976
4833 2822 -54
1413 6771 29
4750 7171 -628
4223 9493 206
6977 1620 316
7098 2178 340
6502 7783 409
4855 1034 373
1620 9021 506
7337 6018 -575
2255 4974 -692
4166 1113 -192
6522 5162 -430
1701 5605 -462
1738 1445 355
5164 1468 215
2859 99 -656
1160 1315 28
8405 2439 -61
1628 9235 -65
43 1007 -102
3631 6562 379
7286 6186 440
2154 1428 -983
5199 7301 -124
7298 7195 70
6334 4585 -806
5499 2748 497
6615 8394 -928
5886 565 -727
4882 1269 744
7495 1890 -434
5753 2380 607
1454 2248 801
8553 3360 -580
6761 978 601
5768 9077 770
4106 5214 -724
2559 8666 -752
4345 2365 -199
3637 2743 263
1281 4910 969
2357 9302 -842
202 7798 -245
2348 8039 -202
6923 2499 611
1546 7760 -806
7216 2700 -326
8321 630 965
9079 8659 860
3236 7216 -290
5891 4320 916
575 4637 -862
8980 5443 896
7916 1345 329
8600 8848 -930
2829 7216 -452
6749 2987 170
647 376 836
256 141 851
1015 53 -999
2604 1281 -38
8791 4948 757
197 158 -398
8374 2198 -187
2463 8191 -708
355 8539 293
4249 3409 -878
2327 2517 673
1366 2073 768
7896 6674 -794
4101 551 -694
8990 8544 125
3978 712 -747
3722 8026 815
8712 9267 -696
1742 8082 -709
5507 6702 519
997 2929 -592
3990 5362 326
7506 8456 762
7943 9139 943
5604 1863 286
7256 8198 710
1892 7361 587
4992 2342 -257
5581 1902 -486
3967 6288 613
7517 7376 -60
8649 8768 446
6250 925 -102
372 5395 502
802 1908 69
4526 2274 921
8449 151 555
3740 9448 -195
