17
922 936
660 705 885
647 21 -772
719 385 635
702 412 425
259 5 801
410 737 465
200 438 -629
769 205 -17
623 144 626
809 26 48
591 714 -991
478 1 -286
724 13 -945
45 425 523
523 613 110
431 559 -10
228 25 -745
401 870 526
742 409 428
752 274 134
41 633 437
157 411 224
445 558 628
836 119 -55
743 177 -206
370 625 -546
860 47 38
458 249 -478
41 83 -352
638 473 -414
128 22 898
168 865 6
711 713 966
736 826 515
801 883 -704
136 830 456
142 405 522
172 526 315
536 99 -349
895 456 424
175 547 -850
686 636 383
67 219 -834
157 110 134
243 232 252
804 551 657
738 523 -581
11 667 23
787 23 558
791 526 413
824 326 303
717 588 -109
33 598 -92
190 303 390
653 766 -888
227 117 938
180 834 192
618 593 655
542 647 478
457 281 943
797 401 -741
213 194 742
129 5 494
155 613 -79
325 234 -617
783 679 -937
32 144 19
159 690 -305
887 564 600
152 564 406
421 549 -560
640 155 -163
518 368 628
231 273 928
581 479 -194
848 52 -948
266 77 -177
175 116 -452
580 870 -526
487 273 16
875 386 -147
203 798 200
362 134 -694
295 388 -661
267 130 -702
535 740 814
505 707 116
110 112 961
118 149 441
776 77 -798
807 495 -603
714 186 -536
755 676 -69
571 395 -489
527 617 911
770 371 391
691 645 -367
428 250 -238
799 860 902
811 836 544
766 56 602
429 825 -337
30 115 -410
163 497 -213
703 302 -463
357 441 948
727 647 409
886 565 473
602 538 544
309 281 529
284 661 902
81 667 -197
527 514 -428
802 178 -812
297 648 815
186 430 870
900 727 -6
483 298 252
623 774 255
415 804 -220
322 866 802
486 738 437
593 67 -690
187 101 860
447 518 -642
392 413 -106
703 680 -14
49 763 759
554 416 -300
485 720 -114
372 880 215
503 894 393
367 823 -877
459 815 -464
22 490 -861
393 427 -682
325 630 -479
458 283 -523
543 116 944
543 168 898
115 412 -931
496 481 -887
213 639 575
855 424 891
43 86 572
655 493 -78
550 821 -996
380 800 674
870 158 3
258 254 632
183 468 374
129 694 976
730 561 -150
243 872 354
565 672 231
871 342 837
661 734 -801
422 849 500
394 588 140
483 37 -705
794 603 237
335 87 -260
194 22 606
79 731 -525
513 137 -355
808 183 95
258 137 -276
35 51 -153
899 52 -881
433 767 577
451 145 518
311 777 -973
160 656 617
561 467 612
643 276 478
514 588 378
726 229 -712
828 398 -532
333 526 421
58 760 -460
480 881 559
199 654 641
467 731 -749
484 100 302
354 256 25
557 698 -593
68 734 -752
674 332 -15
706 482 -916
799 147 -517
271 413 -94
607 586 925
674 352 587
543 471 -332
824 238 -49
3 620 544
545 862 -414
837 337 -751
521 433 -694
117 22 690
377 791 -822
404 86 -515
332 43 437
506 867 350
674 812 -976
180 398 -819
832 444 -813
356 440 -612
898 343 -771
107 490 814
542 209 -829
169 720 -796
601 179 -37
814 231 -305
855 691 127
122 532 -501
605 656 -146
683 626 -833
95 824 687
560 507 -72
267 898 -859
163 115 851
344 623 -686
740 122 -436
297 461 229
769 295 -417
679 764 -229
682 605 401
725 71 -659
808 135 351
103 810 -554
847 854 485
600 358 665
308 325 403
519 225 90
295 83 -882
201 790 -913
398 649 -504
399 187 679
665 788 -847
361 549 -437
203 64 578
893 727 959
483 38 381
206 260 -856
750 231 384
714 709 -315
575 279 -152
782 257 113
205 200 471
852 685 -240
578 353 765
245 266 -171
738 200 -830
106 486 58
657 774 909
462 669 -42
358 2 -920
705 359 -515
510 227 616
242 798 758
810 397 134
725 639 -707
380 438 -840
849 117 546
163 396 140
526 352 166
2 641 -252
688 732 -391
728 567 670
762 15 -928
30 730 -734
343 897 -606
698 425 -82
40 652 -852
704 739 -796
548 621 548
388 133 -285
491 450 -345
844 370 966
28 163 140
881 206 -703
759 126 -111
517 310 -70
447 245 -895
654 233 561
588 626 -229
317 236 986
688 801 -637
697 707 301
700 523 264
744 486 -567
719 259 44
414 841 885
465 186 -698
663 311 -732
40 569 17
600 52 884
350 526 549
384 449 267
657 271 898
546 896 274
677 269 -400
901 107 -800
9 622 46
229 865 -862
194 65 320
787 693 -184
873 565 259
588 474 487
164 902 513
409 458 271
509 512 667
200 818 -947
554 848 -641
142 289 924
358 692 -346
339 396 659
413 621 695
524 17 -895
408 750 -373
804 808 660
304 688 11
622 311 350
734 719 -803
737 710 -335
760 795 -463
229 207 457
231 803 519
338 634 434
881 52 -763
196 658 -717
203 688 140
829 794 669
735 281 -772
686 9 -298
748 338 -70
503 829 704
190 486 846
107 400 -388
411 235 -413
625 861 -97
287 79 -94
774 242 803
100 246 755
665 467 -835
452 689 683
233 297 503
545 280 137
231 708 -15
844 326 467
745 274 -8
769 29 -870
136 727 -457
882 183 -630
441 860 747
781 749 125
787 149 -496
435 604 372
555 399 -285
333 851 180
810 190 -729
511 838 -901
384 705 -428
881 563 475
240 145 -996
865 542 95
398 723 832
404 621 867
853 441 -162
630 361 545
512 502 -81
594 577 709
85 802 -618
692 696 850
281 850 743
407 123 921
617 430 -736
156 287 15
291 433 157
667 458 -219
164 113 -943
814 506 13
646 399 60
129 873 890
206 443 842
874 52 6
672 426 -330
109 237 301
282 60 -731
428 86 -550
856 895 -940
850 739 -675
308 368 436
699 182 758
282 729 -928
577 337 917
115 658 817
150 28 -181
441 232 -190
83 535 -626
809 26 -66
137 309 119
111 373 -639
477 382 890
506 468 784
270 115 -737
120 873 -875
529 862 646
351 400 -140
356 359 -349
472 15 920
213 143 -502
311 900 268
892 365 -773
512 206 -637
712 618 814
542 857 196
628 879 495
455 170 -822
86 882 221
841 62 259
452 738 -543
625 320 -733
19 784 -438
642 593 224
418 862 -645
637 248 844
853 894 -311
186 557 252
588 583 -70
765 658 857
769 142 280
505 194 -278
690 357 -68
828 719 730
318 815 -525
636 593 -628
532 608 708
391 492 -155
538 568 -866
266 616 76
745 815 68
423 273 -954
487 893 -659
881 383 -140
526 894 606
149 514 536
679 476 -583
781 81 871
635 97 -897
477 762 -709
901 530 -519
1 159 519
810 876 -78
726 135 198
536 521 536
657 158 803
88 668 -123
638 222 126
109 814 -548
473 550 199
382 733 -716
845 826 908
801 385 850
7 233 193
500 338 -646
118 20 -40
96 33 788
456 290 -439
624 524 -260
685 790 888
558 653 -851
37 58 -195
904 238 -647
666 433 -115
489 247 270
610 201 419
258 108 -3
189 3 545
489 291 -722
188 563 -122
718 188 347
696 839 -741
229 763 -192
373 865 427
451 266 -458
400 750 -748
396 691 -161
370 159 16
165 459 -416
450 740 -607
814 122 -126
180 479 -920
32 2 -218
851 794 -582
841 514 -669
538 467 606
57 377 -520
617 77 4
814 207 459
539 739 855
519 592 -231
447 403 -321
571 765 -741
216 575 -397
620 91 -204
189 393 -852
787 50 -270
415 332 -163
169 880 -189
77 296 637
755 732 -194
852 98 -108
110 148 160
177 827 316
10 96 484
871 571 -486
553 625 -457
381 624 518
557 571 -40
598 603 -720
779 205 -292
819 530 -349
272 283 542
35 617 164
568 780 233
211 288 -648
97 157 186
758 474 -183
357 193 -162
323 258 204
85 294 597
89 11 875
265 327 978
202 398 -388
891 704 -859
449 205 353
190 19 -485
636 3 92
869 506 -539
239 278 165
747 881 -34
294 1 116
642 458 677
20 111 -322
420 424 886
671 641 991
379 415 -172
87 533 646
124 586 -243
34 17 -365
543 38 -279
884 253 490
236 34 -611
252 188 768
229 853 395
228 709 49
228 833 731
443 746 -225
379 544 -868
869 625 -338
836 741 841
644 850 -683
373 439 728
835 860 -903
656 501 -401
800 121 -159
33 558 -507
487 528 -909
675 779 719
543 843 -584
28 182 -603
449 135 -255
273 841 -727
505 611 -240
379 872 -442
805 824 830
35 607 889
388 309 514
531 160 -972
736 756 605
783 646 -173
860 973
683 233 -378
335 18 -19
424 714 -205
383 216 -940
711 526 -387
668 168 -674
507 497 923
747 32 -943
779 618 -392
814 218 137
506 798 995
167 251 148
395 856 520
211 142 -719
705 34 -962
232 179 -103
165 388 -933
512 57 -729
739 579 557
41 306 504
733 261 678
626 50 -363
117 527 253
694 178 -250
143 747 -123
792 474 -250
665 150 -831
347 548 -575
663 761 518
231 278 -406
833 363 515
271 250 919
450 60 126
791 172 -428
859 737 -486
751 629 -61
365 605 -47
204 234 978
453 505 705
70 560 937
87 497 821
366 109 792
753 745 252
238 22 -233
313 201 -546
858 580 -995
854 493 181
265 232 59
818 38 67
777 439 -184
213 187 217
439 409 756
709 769 -565
72 332 -329
328 379 450
398 722 -560
449 309 -341
129 145 546
390 77 -828
162 353 455
849 161 857
58 486 95
337 615 181
392 243 270
151 190 357
418 495 595
557 189 -373
273 489 958
67 147 -4
581 293 901
820 605 666
499 680 -545
362 183 -84
826 401 588
437 53 -498
438 742 -93
169 438 900
512 577 41
237 758 -38
70 395 -911
757 671 879
547 739 -52
842 677 856
437 719 -329
319 321 -257
7 328 55
376 634 -762
569 285 427
728 343 507
469 401 -911
459 529 922
775 172 -647
52 713 76
234 300 -905
87 544 -944
172 140 101
641 695 -934
575 170 -986
601 81 826
148 286 864
709 684 -270
723 383 40
2 791 724
545 713 187
126 298 -251
133 675 378
184 253 320
488 536 -801
704 443 503
207 301 315
189 305 -617
850 245 -757
584 132 796
52 357 340
450 568 -521
565 824 -7
482 774 -924
724 14 28
819 190 -945
629 536 -400
540 307 -268
163 289 -914
580 125 -498
767 808 -895
62 155 700
50 245 129
602 241 -692
429 191 -991
114 668 -428
599 163 353
402 311 -661
851 490 111
391 385 -823
763 346 -977
734 239 -859
322 20 -977
76 352 -204
386 240 -923
359 748 -389
75 506 -224
485 309 811
357 63 759
772 837 -795
659 612 232
753 766 -281
782 365 180
581 840 736
254 479 730
259 508 -1
666 357 619
110 548 229
590 690 -520
721 471 -185
576 88 902
187 775 -598
693 75 904
99 682 -114
641 313 892
89 102 916
373 351 -800
513 296 316
571 101 -962
110 315 290
488 684 426
749 144 230
201 413 256
667 646 615
831 725 896
776 204 21
317 790 516
402 433 -60
662 85 -568
214 238 955
36 854 199
527 746 315
527 195 -504
154 76 -885
602 558 215
848 542 -254
557 281 -432
17 440 -419
615 448 941
104 89 733
441 28 -100
58 191 772
333 629 815
843 150 758
379 198 663
321 803 352
127 573 595
711 465 602
380 463 472
173 250 213
160 293 548
715 761 -140
80 398 -221
296 273 379
61 490 742
450 378 -432
143 446 613
269 461 -876
59 99 -656
303 463 424
550 646 990
689 543 -706
564 527 254
372 383 -744
520 599 286
559 407 598
441 115 875
30 8 -783
428 815 479
856 13 926
120 651 516
350 229 979
184 612 226
441 113 329
298 263 -165
523 463 -937
346 286 270
355 25 -841
351 765 -864
16 417 -908
358 12 -273
137 236 559
787 817 839
668 479 -371
490 461 -308
304 859 693
603 449 597
680 762 544
437 328 430
657 700 -463
402 111 396
752 687 613
150 554 -487
423 227 -874
135 758 -518
386 539 -493
626 7 -250
653 607 -575
657 821 -325
855 1 -459
214 458 795
806 423 398
357 478 -921
144 276 759
531 198 -468
742 619 296
778 416 474
777 809 607
150 621 710
538 592 -351
389 768 669
776 728 -123
830 368 411
416 295 912
45 745 345
481 123 -556
341 601 -849
481 500 764
382 16 -824
185 609 54
43 222 -696
476 175 898
519 391 339
178 99 4
540 710 -26
847 371 -429
226 695 -427
80 139 -528
810 618 258
480 710 755
571 759 618
804 662 784
539 267 837
12 627 -327
511 159 474
300 21 834
335 130 997
758 634 -714
763 669 -157
281 72 -44
362 503 -779
186 95 59
474 337 684
636 583 603
641 55 -141
552 269 906
625 512 -905
721 109 337
66 442 -223
38 179 865
655 233 -100
26 762 356
4 774 514
180 89 -835
651 384 544
22 497 -982
436 67 336
849 399 -226
341 788 848
611 631 -75
842 719 468
509 381 720
412 123 -468
548 703 731
608 483 -766
468 484 -380
330 242 -399
344 589 -571
59 719 544
744 716 -89
518 716 -516
545 47 -727
796 596 -396
456 1 187
185 219 240
661 4 -201
775 427 -999
308 628 524
380 743 304
681 468 -517
520 241 790
763 578 847
107 261 -887
205 859 995
656 496 -176
691 249 287
532 703 176
257 28 -946
670 380 267
271 472 993
380 851 778
310 181 -973
775 592 953
538 583 -20
225 422 -785
622 768 521
703 122 305
653 808 -764
208 807 -244
502 62 -708
135 748 -226
60 764 819
514 196 448
588 778 660
380 776 -724
509 48 -125
577 529 -147
703 558 465
22 51 1000
804 604 601
248 19 463
216 813 890
409 859 826
543 224 753
34 123 -67
618 543 -728
346 450 372
103 57 528
703 403 -143
703 219 -154
162 141 -128
660 175 83
407 359 750
510 845 -256
606 25 -533
827 486 -669
853 291 -271
468 567 -174
98 267 971
444 628 -751
13 746 -631
342 190 201
717 285 -655
112 53 153
519 542 321
385 398 -962
403 410 18
369 762 -362
56 362 804
714 113 756
290 133 -312
626 289 -959
842 638 553
230 702 -154
676 134 162
611 740 904
205 3 139
729 198 -474
282 227 -396
305 647 421
685 258 489
278 154 867
461 93 34
83 35 112
591 73 -93
321 669 -210
604 366 513
755 315 -713
142 68 -519
392 422 -804
492 829 -278
779 184 47
532 28 -335
71 638 -650
352 685 -103
102 326 473
340 105 -75
199 345 -67
509 378 449
759 273 -9
819 808 402
395 630 -410
502 651 -170
44 54 242
453 484 -128
252 211 -132
813 162 97
528 164 990
310 329 -655
381 159 -731
324 9 -60
631 540 -467
412 105 400
396 72 -706
192 644 -887
838 291 -664
649 186 683
740 21 232
319 440 -454
206 647 745
751 757 -716
704 492 -573
572 389 415
313 828 -41
490 806 197
467 410 405
511 55 746
280 318 -665
797 466 364
720 564 236
318 64 -881
744 402 -467
823 513 -495
364 516 -231
300 562 -91
708 520 859
243 180 797
831 666 -783
568 115 -991
625 491 -562
663 122 -809
523 79 -493
750 747 152
241 577 -14
664 661 481
532 562 793
103 221 -603
411 291 216
533 321 -856
666 207 520
436 525 575
683 264 62
715 755 -628
245 303 -705
290 403 887
691 745 -379
18 703 519
226 305 459
215 115 -911
360 62 252
842 829 -427
248 20 453
854 809 463
763 614 -399
197 562 -801
344 316 873
229 504 332
737 82 408
327 352 -142
552 237 185
636 714 -330
394 210 -293
516 158 -218
25 330 -283
52 771 863
224 472 159
233 740 -184
348 202 592
172 717 113
367 325 741
86 711 829
847 22 -622
143 269 -626
600 246 698
819 201 -447
414 564 -360
614 697 -446
477 357 446
315 302 537
220 348 -966
262 493 -518
723 456 -448
65 111 -875
208 642 -240
588 727 757
828 338 -671
474 136 -211
393 345 310
519 114 706
372 841 175
501 602 -620
795 201 868
442 623 -130
785 468 -925
731 152 -537
767 760 658
776 261 62
509 82 90
310 775 170
201 640 879
687 495 317
729 477 874
369 200 231
125 215 493
162 419 -696
802 467 31
570 140 -727
272 8 -941
591 527 341
5 554 650
322 711 -953
42 842 198
38 378 893
729 139 766
355 178 956
716 41 624
213 123 -155
598 579 215
809 451 217
117 333 -5
494 203 872
22 99 998
455 203 464
550 667 993
631 580 853
825 186 -223
341 592 913
276 532 785
319 317 -195
560 285 79
820 798 -963
546 495 84
138 235 366
266 561 -209
740 331 606
556 770 455
806 502 -447
373 660 115
698 746 282
660 412 836
479 626 -933
618 722 791
784 367 -364
775 218 415
619 622 -335
264 619 -412
104 273 483
431 250 -795
596 603 136
628 144 924
598 529 -991
138 80 -790
599 119 -681
746 68 301
798 508 -604
349 29 -802
527 486 -513
54 703 758
848 483 579
254 585 493
850 340 -982
373 504 488
379 859 -36
770 689 744
136 36 -348
412 370 -877
12 424 -231
262 93 457
741 31 -6
628 564 443
72 381 -735
33 457 408
295 619 267
282 564 114
186 140 -872
116 345 -605
51 367 -325
784 186 83
507 628 -941
706 663 324
781 809 -781
703 642 -905
253 719 619
777 324 829
443 121 877
396 824 -294
128 847 -927
266 268 922
405 679 700
60 767 86
537 333 456
427 310 313
322 513 -309
628 779 114
296 81 -397
294 209 -987
339 297 150
583 76 -979
411 578 -706
163 99 892
27 107 308
280 269 288
89 449 706
203 72 -264
85 316 933
521 439 71
670 216 -436
205 844 430
728 192 819
567 134 30
755 256 157
828 302 -209
299 752 -192
577 15 -203
375 615 -883
564 500 884
340 708 -499
515 801 -26
518 409 140
356 141 324
85 418 -539
823 265 -283
543 186 -109
826 845 115
406 742 -20
331 504 894
329 107 -126
145 732 156
671 3 -348
536 22 835
240 487 186
256 68 -158
382 466 -256
208 279 -190
455 537 362
425 130 602
192 149 -739
222 64 969
265 243 2
110 246 888
582 400 153
246 504 822
772 242 667
60 365 180
328 601 228
524 474 -716
558 404 778
119 568 -228
614 359 -1000
615 230 -223
388 290 373
46 335 41
121 460 -494
626 780 926
703 125 602
286 313 419
678 366 -111
440 705 -464
342 591 26
260 787 -269
773 798 969
